dilution_number,G5_gr_fit,A4_gr_fit,E2_gr_fit,F8_gr_fit,E3_gr_fit,E8_gr_fit,A3_gr_fit,B1_gr_fit,E1_gr_fit,D2_gr_fit,G4_gr_fit,H9_gr_fit,C2_gr_fit,B10_gr_fit,C11_gr_fit,G11_gr_fit,B7_gr_fit,E9_gr_fit,E10_gr_fit,D1_gr_fit,B6_gr_fit,A11_gr_fit,D3_gr_fit,C1_gr_fit,D4_gr_fit,B12_gr_fit,H5_gr_fit,A6_gr_fit,A8_gr_fit,F11_gr_fit,H8_gr_fit,E5_gr_fit,G6_gr_fit,B3_gr_fit,F12_gr_fit,G3_gr_fit,C10_gr_fit,A7_gr_fit,C6_gr_fit,H6_gr_fit,H2_gr_fit,H3_gr_fit,F5_gr_fit,E11_gr_fit,A10_gr_fit,H7_gr_fit,E7_gr_fit,A1_gr_fit,D7_gr_fit,G10_gr_fit,B2_gr_fit,G8_gr_fit,F2_gr_fit,F1_gr_fit,A5_gr_fit,F6_gr_fit,B8_gr_fit,F4_gr_fit,E4_gr_fit,C8_gr_fit,H4_gr_fit,D5_gr_fit,E12_gr_fit,F10_gr_fit,F7_gr_fit,H1_gr_fit,F9_gr_fit,H12_gr_fit,B9_gr_fit,C5_gr_fit,D6_gr_fit,C12_gr_fit,G1_gr_fit,G12_gr_fit,D11_gr_fit,B5_gr_fit,C4_gr_fit,G9_gr_fit,C9_gr_fit,C3_gr_fit,B11_gr_fit,D12_gr_fit,A2_gr_fit,B4_gr_fit,E6_gr_fit,F3_gr_fit,G2_gr_fit,A12_gr_fit,H10_gr_fit,G7_gr_fit,D9_gr_fit,C7_gr_fit,A9_gr_fit,D8_gr_fit,H11_gr_fit,D10_gr_fit,G5_ord_fit,A4_ord_fit,E2_ord_fit,F8_ord_fit,E3_ord_fit,E8_ord_fit,A3_ord_fit,B1_ord_fit,E1_ord_fit,D2_ord_fit,G4_ord_fit,H9_ord_fit,C2_ord_fit,B10_ord_fit,C11_ord_fit,G11_ord_fit,B7_ord_fit,E9_ord_fit,E10_ord_fit,D1_ord_fit,B6_ord_fit,A11_ord_fit,D3_ord_fit,C1_ord_fit,D4_ord_fit,B12_ord_fit,H5_ord_fit,A6_ord_fit,A8_ord_fit,F11_ord_fit,H8_ord_fit,E5_ord_fit,G6_ord_fit,B3_ord_fit,F12_ord_fit,G3_ord_fit,C10_ord_fit,A7_ord_fit,C6_ord_fit,H6_ord_fit,H2_ord_fit,H3_ord_fit,F5_ord_fit,E11_ord_fit,A10_ord_fit,H7_ord_fit,E7_ord_fit,A1_ord_fit,D7_ord_fit,G10_ord_fit,B2_ord_fit,G8_ord_fit,F2_ord_fit,F1_ord_fit,A5_ord_fit,F6_ord_fit,B8_ord_fit,F4_ord_fit,E4_ord_fit,C8_ord_fit,H4_ord_fit,D5_ord_fit,E12_ord_fit,F10_ord_fit,F7_ord_fit,H1_ord_fit,F9_ord_fit,H12_ord_fit,B9_ord_fit,C5_ord_fit,D6_ord_fit,C12_ord_fit,G1_ord_fit,G12_ord_fit,D11_ord_fit,B5_ord_fit,C4_ord_fit,G9_ord_fit,C9_ord_fit,C3_ord_fit,B11_ord_fit,D12_ord_fit,A2_ord_fit,B4_ord_fit,E6_ord_fit,F3_ord_fit,G2_ord_fit,A12_ord_fit,H10_ord_fit,G7_ord_fit,D9_ord_fit,C7_ord_fit,A9_ord_fit,D8_ord_fit,H11_ord_fit,D10_ord_fit,G5_R2_fit,A4_R2_fit,E2_R2_fit,F8_R2_fit,E3_R2_fit,E8_R2_fit,A3_R2_fit,B1_R2_fit,E1_R2_fit,D2_R2_fit,G4_R2_fit,H9_R2_fit,C2_R2_fit,B10_R2_fit,C11_R2_fit,G11_R2_fit,B7_R2_fit,E9_R2_fit,E10_R2_fit,D1_R2_fit,B6_R2_fit,A11_R2_fit,D3_R2_fit,C1_R2_fit,D4_R2_fit,B12_R2_fit,H5_R2_fit,A6_R2_fit,A8_R2_fit,F11_R2_fit,H8_R2_fit,E5_R2_fit,G6_R2_fit,B3_R2_fit,F12_R2_fit,G3_R2_fit,C10_R2_fit,A7_R2_fit,C6_R2_fit,H6_R2_fit,H2_R2_fit,H3_R2_fit,F5_R2_fit,E11_R2_fit,A10_R2_fit,H7_R2_fit,E7_R2_fit,A1_R2_fit,D7_R2_fit,G10_R2_fit,B2_R2_fit,G8_R2_fit,F2_R2_fit,F1_R2_fit,A5_R2_fit,F6_R2_fit,B8_R2_fit,F4_R2_fit,E4_R2_fit,C8_R2_fit,H4_R2_fit,D5_R2_fit,E12_R2_fit,F10_R2_fit,F7_R2_fit,H1_R2_fit,F9_R2_fit,H12_R2_fit,B9_R2_fit,C5_R2_fit,D6_R2_fit,C12_R2_fit,G1_R2_fit,G12_R2_fit,D11_R2_fit,B5_R2_fit,C4_R2_fit,G9_R2_fit,C9_R2_fit,C3_R2_fit,B11_R2_fit,D12_R2_fit,A2_R2_fit,B4_R2_fit,E6_R2_fit,F3_R2_fit,G2_R2_fit,A12_R2_fit,H10_R2_fit,G7_R2_fit,D9_R2_fit,C7_R2_fit,A9_R2_fit,D8_R2_fit,H11_R2_fit,D10_R2_fit,G5_gr_area,A4_gr_area,E2_gr_area,F8_gr_area,E3_gr_area,E8_gr_area,A3_gr_area,B1_gr_area,E1_gr_area,D2_gr_area,G4_gr_area,H9_gr_area,C2_gr_area,B10_gr_area,C11_gr_area,G11_gr_area,B7_gr_area,E9_gr_area,E10_gr_area,D1_gr_area,B6_gr_area,A11_gr_area,D3_gr_area,C1_gr_area,D4_gr_area,B12_gr_area,H5_gr_area,A6_gr_area,A8_gr_area,F11_gr_area,H8_gr_area,E5_gr_area,G6_gr_area,B3_gr_area,F12_gr_area,G3_gr_area,C10_gr_area,A7_gr_area,C6_gr_area,H6_gr_area,H2_gr_area,H3_gr_area,F5_gr_area,E11_gr_area,A10_gr_area,H7_gr_area,E7_gr_area,A1_gr_area,D7_gr_area,G10_gr_area,B2_gr_area,G8_gr_area,F2_gr_area,F1_gr_area,A5_gr_area,F6_gr_area,B8_gr_area,F4_gr_area,E4_gr_area,C8_gr_area,H4_gr_area,D5_gr_area,E12_gr_area,F10_gr_area,F7_gr_area,H1_gr_area,F9_gr_area,H12_gr_area,B9_gr_area,C5_gr_area,D6_gr_area,C12_gr_area,G1_gr_area,G12_gr_area,D11_gr_area,B5_gr_area,C4_gr_area,G9_gr_area,C9_gr_area,C3_gr_area,B11_gr_area,D12_gr_area,A2_gr_area,B4_gr_area,E6_gr_area,F3_gr_area,G2_gr_area,A12_gr_area,H10_gr_area,G7_gr_area,D9_gr_area,C7_gr_area,A9_gr_area,D8_gr_area,H11_gr_area,D10_gr_area,G5_Area,A4_Area,E2_Area,F8_Area,E3_Area,E8_Area,A3_Area,B1_Area,E1_Area,D2_Area,G4_Area,H9_Area,C2_Area,B10_Area,C11_Area,G11_Area,B7_Area,E9_Area,E10_Area,D1_Area,B6_Area,A11_Area,D3_Area,C1_Area,D4_Area,B12_Area,H5_Area,A6_Area,A8_Area,F11_Area,H8_Area,E5_Area,G6_Area,B3_Area,F12_Area,G3_Area,C10_Area,A7_Area,C6_Area,H6_Area,H2_Area,H3_Area,F5_Area,E11_Area,A10_Area,H7_Area,E7_Area,A1_Area,D7_Area,G10_Area,B2_Area,G8_Area,F2_Area,F1_Area,A5_Area,F6_Area,B8_Area,F4_Area,E4_Area,C8_Area,H4_Area,D5_Area,E12_Area,F10_Area,F7_Area,H1_Area,F9_Area,H12_Area,B9_Area,C5_Area,D6_Area,C12_Area,G1_Area,G12_Area,D11_Area,B5_Area,C4_Area,G9_Area,C9_Area,C3_Area,B11_Area,D12_Area,A2_Area,B4_Area,E6_Area,F3_Area,G2_Area,A12_Area,H10_Area,G7_Area,D9_Area,C7_Area,A9_Area,D8_Area,H11_Area,D10_Area,time[h]
1,0.0116017145988293,0.0109074620437581,0.0156713017800396,0.0125184216706998,0.0154557608780568,0.0181803796833471,0.0104165916777496,0.0195241943727801,0.0106495936526936,0.0130955028766656,0.0131276319550359,0.0124670299682306,0,0.0197866339690653,0.0175360428529598,0.0115705270715985,0.0118800249914388,0.0107933337305824,0.0123972655661836,0.0124169448094193,0.0190914319652063,0.0122080081994887,0.0112243387459245,0.0131786732308963,0,0.0179190545854821,0.0159105019202786,0.0124429997315882,0.0138737261770238,0.0102120494811529,0.0131272272502443,0.017627507272253,0.0154163487455936,0.018638838289558,0.0118545335093056,0.0191304301478062,0.0108442251718731,0.0125570756043492,0.0183048655329939,0.0125002342257931,0.0183580221304818,0.0184929889455889,0.0104509342860588,0.0104612016261305,0.0117258013260879,0.0135489704897449,0.0108926295118666,0.0107106016627171,0,0.0202946881399915,0.0185743845984023,0,0.0159030456146746,0.0184283695834651,0.0120539838689974,0.0115431516739695,0.0107527520870219,0.0118224521253277,0.0119676423681552,0.0165410971432636,0.0176659595220555,0.0201235593295547,0.0162986209282364,0.0179097492819922,0.0105356145069049,0.0188520979018356,0.0136397917065551,0.0120299007228196,0,0.0178517705426669,0.0154447665501703,0.00857705662929892,0.0194859508785936,0.0186231639986136,0.012391734428097,0.0188537106032572,0.0127521494947939,0.0157292001532979,0.011196466340914,0.0114343634631355,0.0186162405033478,0.0104943173999257,0.0149144788076727,0.0199404825182003,0.0119526012626087,0.0136505078898008,0.0206051616624766,0.0116320567559189,0.0189340409598347,0.0115263524288987,0.0116038277265317,0.0162601489430033,0.0118884117136576,0.0104906454345809,0,0.0131748784117095,-4.63973628205105,-4.32064666821139,-7.77236179259477,-4.88102153398582,-6.09665137929932,-6.61370442704449,-4.45399955664184,-6.00003241274831,-4.39583396040882,-4.79193091146205,-4.92971978690953,-4.73784644677173,0,-6.05544177619536,-5.76384411623251,-4.67612339189674,-4.73637413100407,-4.51990168210368,-4.8180141085544,-4.9188013208291,-5.92036521508207,-4.78095300403255,-4.57660732213555,-5.12534184134922,0,-6.59958526097389,-6.06131102880857,-4.79229900699391,-4.65508345714303,-4.45325741871733,-4.87291619483835,-6.22418903787257,-6.54778420014845,-5.80004713718887,-4.75324247774162,-5.91594927466719,-4.90196727072971,-4.75412550862549,-6.52929714333631,-4.82147614221382,-5.83573322731137,-6.06579881509839,-4.4306377387908,-4.56726498175738,-4.6135436575561,-4.90142707233539,-4.61845605392034,-4.1256251193647,0,-6.38180005019687,-5.73094872131079,0,-5.63432482669422,-7.26355334311624,-4.41147606391329,-4.59502478571851,-4.66498496872442,-5.04418000970732,-4.83847381849736,-7.29420140198167,-5.83337495951918,-8.30968819480485,-5.80419925852552,-6.18023159860441,-4.43285324968417,-6.62855128418727,-5.18160005670588,-4.85223511444203,0,-6.11975710485126,-6.619444517143,-4.43383882456419,-6.54145580635278,-6.43002021880747,-4.62011275179653,-5.86289846992951,-4.79469069844751,-5.20579475141372,-4.57042435504738,-4.63586379716598,-6.01941225296648,-4.543416598885,-5.08445964792688,-6.09879627108613,-4.87256621071661,-5.05173926925927,-6.06100229943696,-4.7795502541194,-6.27611887746551,-4.74012941338739,-4.59819954121945,-5.19002524620117,-4.4289042261075,-4.67239896353213,0,-4.94234959653137,0.824383426203674,0.783401746097853,0.99969532561381,0.902674555971195,0.998819831243299,0.998606594716948,0.793695562371936,0.997208710280454,0.706007195794055,0.858294370435893,0.9252962128789,0.945452425006635,0,0.998038362512817,0.999623719424364,0.916224288763173,0.884578890778667,0.78914772551498,0.823393527961365,0.949039184657723,0.998609713357579,0.845119942308541,0.815753885107627,0.95844613976754,0,0.99732705885375,0.998887771607389,0.936553238809999,0.897693009083644,0.883412679787239,0.893055044009039,0.993087644511682,0.997183129793561,0.998374803978398,0.864894881798325,0.996355711926733,0.871361970811606,0.869465697122736,0.999287740155098,0.823467201178182,0.998166920180831,0.999496096889012,0.842879776386128,0.743002723111247,0.846347300002404,0.937469980263748,0.732671829787197,0.848520059383522,0,0.998499147046646,0.989329712084062,0,0.99232029378527,0.999743561367915,0.816328552171024,0.741955072883191,0.784755325006025,0.961604062686339,0.90719906993934,0.991322419403337,0.991785722538304,0.999679749197406,0.993037064747631,0.993850464012161,0.761500332994052,0.99909204999826,0.927357422724889,0.8976200026306,0,0.996471056596223,0.999026872656352,0.690672278789629,0.998845707325902,0.993046630742713,0.781365985876928,0.998858476105708,0.936694960480933,0.954118357393725,0.785021702143974,0.820429661423687,0.999718590829568,0.916909785132195,0.983752110674146,0.994074235403559,0.857482387358651,0.949181964308533,0.999914614060993,0.848634635472374,0.992379062669563,0.915145905201177,0.742104980268547,0.965505243998537,0.799692576422068,0.898222830439692,0,0.885877403821289,[0.01357912],[0.00897382],[0.00905942],[0.01542277],[0.01166225],[0.01097748],[0.008122],[0.01643327],[0.0151787],[0.01504659],[0.0157014],[0.01819369],0,[0.01791216],[0.01348417],[0.0159732],[0.01454744],[0.00963222],[0.01721464],[0.01112937],[0.01702054],[0.01579872],[0.01351076],[0.01231128],0,[0.01613907],[0.01243004],[0.0150866],[0.01196063],[0.01593898],[0.01036704],[0.01475165],[0.01272727],[0.01330384],[0.01551141],[0.01693061],[0.0117959],[0.01378922],[0.0151251],[0.01389891],[0.01512516],[0.018883],[0.00861869],[0.01570408],[0.0141974],[0.01673477],[0.01376802],[0.01432875],0,[0.01640887],[0.01998068],0,[0.01526628],[0.01139353],[0.01333276],[0.01355881],[0.01452708],[0.01068579],[0.01351375],[0.00991895],[0.01720449],[0.01266404],[0.01647084],[0.01554714],[0.01568807],[0.01329751],[0.0129304],[0.01492179],0,[0.01415259],[0.01200504],[0.01676017],[0.01446776],[0.01256024],[0.01450229],[0.01523007],[0.01848527],[0.01266266],[0.01451529],[0.01438713],[0.01538198],[0.019511],[0.01193329],[0.0198711],[0.01437095],[0.01138649],[0.01715086],[0.01014599],[0.01579778],[0.01430338],[0.01358435],[0.01356586],[0.01182076],[0.01214258],0,[0.01389913],178.955919058167,95.010721557634,498.681464746693,269.659426628055,323.624687453778,369.850387249768,141.023578764214,287.327497443987,263.550260690207,198.295426842756,274.531149384834,318.107615173251,0,313.18516396394,235.764019330328,279.283483209759,254.354735904227,214.418072259445,226.867592349393,308.880869352098,297.595596260014,208.207517884595,236.228969571402,274.055318673393,0,543.75354547291,344.930658455584,263.781628914222,157.62631313706,278.685037746075,230.77548497054,330.249384111736,511.94088791156,232.611002119506,345.291653758672,296.023326949199,264.078012820635,181.724889086946,338.609802722248,183.170400693537,336.693676059793,330.159758284311,149.647705152011,206.960362585514,187.104122072449,292.599013730327,181.445483202016,248.792380487297,0,286.900803946958,349.352248674507,0,341.770431193326,383.917142789048,231.49885215592,178.688314872349,253.998671218571,296.570122396863,375.056270062969,469.305100416783,300.811984165239,509.397392375961,457.12655349694,348.058269326537,206.749266666387,297.695029526915,226.08164644762,332.166408199029,0,316.837916308088,482.889868461699,373.089678500776,323.893689496296,348.593007597304,191.12216963586,200.713519456376,323.205721874852,166.878130041406,253.792522081457,251.551731031526,268.946144616832,541.502031612538,208.647684077574,347.43621004939,251.268895209139,199.087051356952,226.027065382405,225.854802889341,353.669287125157,250.087478781743,179.024953441479,178.781262913265,205.245777366042,271.839265588991,0,243.019267959374,6.33194444444445
2,0.0205639880671941,0.021024638092134,0.0139607395411301,0.0213901021895461,0.0141638349716793,0.0169752673017116,0.0164826569521813,0.0198264091667031,0.0196886470673184,0.019439548894337,0.0197300332076906,0.0206130558453432,0,0.0208210337778221,0.0160702702646761,0.0208223323126242,0.0202783057608972,0.0126552560530298,0.0206859759655254,0.0183894400893165,0.0189383632321177,0.0200818591341847,0.0179059932810356,0.0203734562938557,0,0.0180272789232096,0.0101876023170798,0.0198372404658656,0.0168121883432017,0.0189394954427258,0.0191178022910924,0.0189960652478804,0.0157269693261837,0.0190257294393756,0.0145902928491847,0.0206098604272266,0.016000140386887,0.0177205200999236,0.0153812833117216,0.0195135729857897,0.0197690572635871,0.019274841719793,0.0171914789963965,0.0209145243262665,0.02117502033605,0.0208537796041076,0.0186211813320819,0.0192801211883838,0,0.0193717675311574,0.0213923911000783,0,0.0197469796193735,0.0183997394086382,0.0186412149191081,0.021378787710685,0.0194831929846925,0.0178802543626996,0.0186122381127727,0.0158437694183921,0.0194607712763514,0.0164487087253876,0.0198695329615142,0.0213221361293987,0.0206187768680326,0.0173342443201381,0.0180421029465376,0.0212648420761198,0,0.0191724531973308,0.0145518200682451,0.0163408792654756,0.0184731303663275,0.0220746873470095,0.0179130891496672,0.0156902733733432,0.0201507486969612,0.0217521688403034,0.0163393618007286,0.0155308455897185,0.0167640398526088,0.019715704454057,0.018299957795173,0.0190179412531266,0.0200712248936547,0.0190331802506574,0.0200079713427051,0.0177410736982638,0.0210931796775165,0.0192355718469042,0.0206859759655254,0.018623821771483,0.0204342797349153,0.0164491169114772,0,0.0186706976316305,-12.7089711339376,-12.9040630378847,-9.8215199323838,-13.1839766824445,-10.1313161873582,-11.0238602295513,-10.7696876901265,-12.2245261792568,-12.3021966957355,-12.3499879182604,-12.4446598148779,-12.7215803965091,0,-12.8164701862521,-10.5205531929222,-12.8116134717447,-12.5860674127955,-9.74886752235814,-12.8509191721092,-11.8237223021079,-11.79991140602,-12.4612814287584,-11.5149112620512,-12.7885244659827,0,-11.4499461786851,-8.18942018287005,-12.4408472280964,-10.8042647071089,-12.1544099416258,-12.0654160933196,-12.0628503484234,-10.6634774955963,-11.8897939555565,-10.6648347122089,-12.8181734168158,-10.5351164086069,-11.2564311539328,-10.2272826852606,-12.146997644459,-12.312931475767,-12.3245146917777,-11.1458739570495,-12.9174628755115,-13.0504372537072,-13.0686723282617,-12.0460875282409,-12.2284895027944,0,-12.2356619980218,-13.2909494928483,0,-12.477918364324,-12.0401634782312,-11.7236925724332,-13.210478056125,-12.569795766766,-11.6321842164987,-11.9001742315563,-10.4462891561188,-12.2718310288155,-10.6517098818061,-12.5766599819262,-13.1835521289747,-12.8298033603493,-11.2276838586347,-11.6379335309771,-13.0418924361126,0,-12.2082392595436,-10.0448481404343,-11.6289140643709,-11.7983568202622,-13.5814466039261,-11.4823898698452,-10.3891922175864,-12.6369100125265,-13.3439806964613,-10.5837181968506,-10.2251272410985,-10.9081176866931,-12.4583178004376,-11.709955114218,-12.0754497242159,-12.4163566513716,-12.300932194588,-12.4785176882293,-11.5438274932183,-12.9046299642912,-12.3897652214768,-12.8509191721092,-11.6840136284437,-12.5961259459397,-10.5493250738451,0,-11.7650645257574,0.999917912635244,0.999615663601236,0.997690652797398,0.998930053287779,0.995687810688068,0.992059568490523,0.982135965069806,0.998439345759337,0.999010013660384,0.999472515883768,0.998950071125565,0.999527045266498,0,0.999634895115855,0.974350656410365,0.999814701530211,0.999737292239607,0.998770646587771,0.999800059983264,0.999448091767633,0.998433859789766,0.998682498978165,0.998817511984073,0.996611686507793,0,0.996128806386841,0.949906041432237,0.995040245142495,0.992682971308599,0.999238622166254,0.99922950017552,0.99840097362206,0.995129166926187,0.999438346957508,0.998551199750727,0.999806473283546,0.977205173952774,0.988172626493738,0.957971736327055,0.999487326736087,0.999518468437285,0.998799627429544,0.99521892874307,0.999758545097659,0.999539062443421,0.996812853113716,0.998723190033175,0.998427517801047,0,0.996725042736647,0.9958923898923,0,0.995653910781921,0.998910550610937,0.99287973280416,0.999876674734346,0.998564454198355,0.99941133737444,0.998680934161683,0.99105108607997,0.996483861796112,0.982801407944821,0.998967173226529,0.999554162165381,0.999412525183964,0.997677570390395,0.999058109159177,0.998844743378906,0,0.998974399757729,0.989605357641317,0.995929028606058,0.999669172487441,0.999867550351828,0.999234672341659,0.982940383968176,0.997607522342347,0.999587894435272,0.974482517820736,0.966104480476294,0.991206280251621,0.996406670087554,0.996850287478261,0.999126908084541,0.999829677059615,0.999084848440499,0.999837348601697,0.997923474760874,0.999641011745246,0.998242542865255,0.999800059983264,0.98773479934695,0.999085540086689,0.984695954583562,0,0.997631058272912,[0.02041755],[0.02066805],[0.01303494],[0.02211229],[0.01289841],[0.01505333],[0.01389381],[0.01894709],[0.01898308],[0.01920232],[0.0199062],[0.0206682],0,[0.02060526],[0.01302401],[0.02073274],[0.02032945],[0.01307639],[0.02038087],[0.01844862],[0.01812835],[0.01939537],[0.01727241],[0.02075236],0,[0.01678777],[0.01255181],[0.02087397],[0.01522386],[0.0185921],[0.01856263],[0.0191884],[0.01701785],[0.01866138],[0.01486283],[0.02035739],[0.01311912],[0.015449],[0.01159068],[0.01907638],[0.01957236],[0.01995047],[0.01569835],[0.02120033],[0.02084502],[0.02294021],[0.01792734],[0.0185548],0,[0.02065521],[0.02186646],0,[0.02109554],[0.01940716],[0.01683189],[0.02139081],[0.01924414],[0.01770149],[0.01892372],[0.01415542],[0.02074649],[0.01389249],[0.0203405],[0.0213921],[0.02015719],[0.01655089],[0.01752793],[0.02194604],0,[0.01954129],[0.01262976],[0.01396493],[0.01817365],[0.02226533],[0.01793038],[0.01327393],[0.01996938],[0.02214386],[0.01322999],[0.01211363],[0.01490321],[0.02229362],[0.01707669],[0.01912618],[0.02027635],[0.01840687],[0.02000351],[0.0167395],[0.02137001],[0.02008938],[0.02038087],[0.01620592],[0.01988268],[0.01410051],0,[0.01763276],114.633691261649,116.040108334512,163.561332233239,124.14875267978,161.848257405487,131.509126838553,78.0063666289297,106.377797374795,106.579859009345,167.755653331884,173.904846625862,116.04094212311,0,115.687557397985,73.1228497228852,116.403314672937,114.139018224026,286.962951740745,114.427722299339,161.171109269785,101.781051918693,108.894665552786,150.895554644963,181.297139855448,0,94.254389038561,347.52145304314,182.359545712225,85.473841646944,162.424626184226,104.219289373689,167.634018276219,213.538660439431,57.5713028076279,253.287188329127,114.295924481586,73.6568711266455,86.7379095042339,65.0755159929802,107.103701289506,109.888378789227,174.291659103159,137.144157158923,119.028547548077,117.033688873207,200.41066557583,156.617127351218,162.098783321789,0,180.448433432652,191.030142845813,0,184.295239355595,169.545183798794,94.5020934819007,120.098007435534,168.121005806441,154.644046057571,165.321685175506,123.66478427771,181.245819188657,77.9989423108015,177.698978763048,120.105258610873,113.171902272518,144.592172986362,153.127800651526,123.215318032609,0,170.716932541363,110.336351806912,237.985472755034,158.768985378811,125.007975860435,156.643654414153,74.5260609893332,174.456871178692,124.32596863549,74.2793563156562,68.0115638073309,83.6735725665411,194.761928816764,149.185653033998,167.090429514473,113.840878537421,160.806429258232,112.309066214862,146.239892043059,119.981244596475,175.505166000958,114.427722299339,90.98759774313,111.630628217014,79.1668685750661,0,98.998569353871,10.6455555555556
