PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
8963 CultureBoxSmall_03 MediaBoxSmall_01 8963 GP_STARTprotocol_3of3_schedule "21-06-2021 13-05-01" PlateHotel.01_1_3 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9660 GP_15READs_and_incubate_with_schedule "21-06-2021 19-35-47" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9673 GP_TRANSFERprotocol_with_schedule "21-06-2021 20-05-59" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9675 GP_9READs_and_incubate_with_schedule "21-06-2021 23-48-28" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9691 GP_TRANSFERprotocol_with_schedule "22-06-2021 00-18-55" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9693 GP_9READs_and_incubate_with_schedule "22-06-2021 04-01-36" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9709 GP_TRANSFERprotocol_with_schedule "22-06-2021 04-32-03" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9711 GP_9READs_and_incubate_with_schedule "22-06-2021 08-14-41" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9727 GP_TRANSFERprotocol_with_schedule "22-06-2021 08-45-11" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9729 GP_9READs_and_incubate_with_schedule "22-06-2021 12-31-34" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9745 GP_TRANSFERprotocol_with_schedule "22-06-2021 13-02-06" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9748 GP_9READs_and_incubate_with_schedule "22-06-2021 17-52-20" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9766 GP_TRANSFERprotocol_with_schedule "22-06-2021 18-23-52" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9770 GP_9READs_and_incubate_with_schedule "22-06-2021 22-09-00" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9792 GP_TRANSFERprotocol_with_schedule "22-06-2021 22-38-51" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9795 GP_9READs_and_incubate_with_schedule "23-06-2021 02-24-02" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9810 GP_TRANSFERprotocol_with_schedule "23-06-2021 02-53-48" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9813 GP_9READs_and_incubate_with_schedule "23-06-2021 06-39-03" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9828 GP_TRANSFERprotocol_with_schedule "23-06-2021 07-08-52" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9831 GP_9READs_and_incubate_with_schedule "23-06-2021 10-54-09" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9846 GP_TRANSFERprotocol_with_schedule "23-06-2021 11-24-01" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9849 GP_9READs_and_incubate_with_schedule "23-06-2021 15-09-39" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9864 GP_TRANSFERprotocol_with_schedule "23-06-2021 15-39-31" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9867 GP_9READs_and_incubate_with_schedule "23-06-2021 20-47-11" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9884 GP_TRANSFERprotocol_with_schedule "23-06-2021 21-19-39" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9888 GP_9READs_and_incubate_with_schedule "24-06-2021 01-03-20" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9910 GP_TRANSFERprotocol_with_schedule "24-06-2021 01-34-43" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9913 GP_9READs_and_incubate_with_schedule "24-06-2021 05-20-19" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9928 GP_TRANSFERprotocol_with_schedule "24-06-2021 05-50-23" Liconic.01_1_18 Liconic.01_1_18
8963 CultureBoxSmall_03 MediaBoxSmall_01 9931 GP_9READs_and_incubate_with_schedule "24-06-2021 09-36-24" Liconic.01_1_18 Liconic.01_1_18
