PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
8964 CultureBoxSmall_04 MediaBoxSmall_02 8964 GP_STARTprotocol_1of3_schedule "21-06-2021 14-36-34" PlateHotel.01_1_4 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9661 GP_13READs_and_incubate_with_schedule "21-06-2021 20-07-59" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9676 GP_TRANSFERprotocol_with_schedule "21-06-2021 20-38-32" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9678 GP_9READs_and_incubate_with_schedule "22-06-2021 00-20-53" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9694 GP_TRANSFERprotocol_with_schedule "22-06-2021 00-51-25" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9696 GP_9READs_and_incubate_with_schedule "22-06-2021 04-33-58" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9712 GP_TRANSFERprotocol_with_schedule "22-06-2021 05-04-30" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9714 GP_9READs_and_incubate_with_schedule "22-06-2021 08-47-08" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9730 GP_TRANSFERprotocol_with_schedule "22-06-2021 09-17-37" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9732 GP_9READs_and_incubate_with_schedule "22-06-2021 13-00-36" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9747 GP_TRANSFERprotocol_with_schedule "22-06-2021 13-30-28" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9750 GP_9READs_and_incubate_with_schedule "22-06-2021 18-22-23" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9769 GP_TRANSFERprotocol_with_schedule "22-06-2021 18-52-12" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9773 GP_9READs_and_incubate_with_schedule "22-06-2021 22-37-22" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9794 GP_TRANSFERprotocol_with_schedule "22-06-2021 23-07-14" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9797 GP_9READs_and_incubate_with_schedule "23-06-2021 02-52-20" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9812 GP_TRANSFERprotocol_with_schedule "23-06-2021 03-22-11" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9815 GP_9READs_and_incubate_with_schedule "23-06-2021 07-07-25" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9830 GP_TRANSFERprotocol_with_schedule "23-06-2021 07-37-17" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9833 GP_9READs_and_incubate_with_schedule "23-06-2021 11-22-31" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9848 GP_TRANSFERprotocol_with_schedule "23-06-2021 11-52-31" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9851 GP_9READs_and_incubate_with_schedule "23-06-2021 15-38-01" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9866 GP_TRANSFERprotocol_with_schedule "23-06-2021 16-08-09" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9869 GP_9READs_and_incubate_with_schedule "23-06-2021 21-16-16" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9887 GP_TRANSFERprotocol_with_schedule "23-06-2021 21-47-47" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9891 GP_9READs_and_incubate_with_schedule "24-06-2021 01-31-20" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9912 GP_TRANSFERprotocol_with_schedule "24-06-2021 02-02-55" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9915 GP_9READs_and_incubate_with_schedule "24-06-2021 05-48-49" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9930 GP_TRANSFERprotocol_with_schedule "24-06-2021 06-18-40" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9933 GP_9READs_and_incubate_with_schedule "24-06-2021 10-04-57" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9948 GP_TRANSFERprotocol_with_schedule "24-06-2021 10-34-49" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9951 GP_9READs_and_incubate_with_schedule "24-06-2021 14-21-11" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9966 GP_TRANSFERprotocol_with_schedule "24-06-2021 14-51-23" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9969 GP_9READs_and_incubate_with_schedule "24-06-2021 20-12-24" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9986 GP_TRANSFERprotocol_with_schedule "24-06-2021 20-42-50" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 9988 GP_9READs_and_incubate_with_schedule "25-06-2021 00-25-19" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10006 GP_TRANSFERprotocol_with_schedule "25-06-2021 00-56-19" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10009 GP_9READs_and_incubate_with_schedule "25-06-2021 04-38-28" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10031 GP_TRANSFERprotocol_with_schedule "25-06-2021 05-09-25" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10033 GP_9READs_and_incubate_with_schedule "25-06-2021 08-51-41" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10049 GP_TRANSFERprotocol_with_schedule "25-06-2021 09-22-37" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10051 GP_9READs_and_incubate_with_schedule "25-06-2021 13-04-49" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10067 GP_TRANSFERprotocol_with_schedule "25-06-2021 13-35-43" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10069 GP_9READs_and_incubate_with_schedule "25-06-2021 18-33-06" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10085 GP_TRANSFERprotocol_with_schedule "25-06-2021 19-03-37" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10087 GP_9READs_and_incubate_with_schedule "25-06-2021 22-45-34" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10103 GP_TRANSFERprotocol_with_schedule "25-06-2021 23-15-48" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10105 GP_9READs_and_incubate_with_schedule "26-06-2021 02-56-33" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10123 GP_TRANSFERprotocol_with_schedule "26-06-2021 03-26-52" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10126 GP_9READs_and_incubate_with_schedule "26-06-2021 07-08-31" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10148 GP_TRANSFERprotocol_with_schedule "26-06-2021 07-39-26" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10150 GP_9READs_and_incubate_with_schedule "26-06-2021 11-21-15" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10166 GP_TRANSFERprotocol_with_schedule "26-06-2021 11-52-27" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10168 GP_9READs_and_incubate_with_schedule "26-06-2021 15-35-59" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10184 GP_TRANSFERprotocol_with_schedule "26-06-2021 16-06-20" Liconic.01_2_19 Liconic.01_2_19
8964 CultureBoxSmall_04 MediaBoxSmall_02 10186 GP_9READs_and_incubate_with_schedule "26-06-2021 21-19-02" Liconic.01_2_19 Liconic.01_2_19
