PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
8962 CultureBoxSmall_02 MediaBoxSmall_02 8962 GP_STARTprotocol_2of3_schedule "21-06-2021 13-03-28" PlateHotel.01_1_2 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9659 GP_14READs_and_incubate_with_schedule "21-06-2021 19-09-29" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9671 GP_TRANSFERprotocol_with_schedule "21-06-2021 19-40-39" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9674 GP_9READs_and_incubate_with_schedule "21-06-2021 23-28-00" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9690 GP_TRANSFERprotocol_with_schedule "21-06-2021 23-58-56" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9692 GP_9READs_and_incubate_with_schedule "22-06-2021 03-41-07" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9708 GP_TRANSFERprotocol_with_schedule "22-06-2021 04-12-05" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9710 GP_9READs_and_incubate_with_schedule "22-06-2021 07-54-11" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9726 GP_TRANSFERprotocol_with_schedule "22-06-2021 08-25-12" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9728 GP_9READs_and_incubate_with_schedule "22-06-2021 12-08-18" Liconic.01_2_18 Liconic.01_2_18
8962 CultureBoxSmall_02 MediaBoxSmall_02 9743 GP_TRANSFERprotocol_with_schedule "22-06-2021 12-40-06" Liconic.01_2_18 Liconic.01_2_18
