PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
8961 CultureBoxSmall_01 MediaBoxSmall_01 8961 GP_STARTprotocol_1of3_schedule "21-06-2021 13-02-32" PlateHotel.01_1_1 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9657 GP_13READs_and_incubate_with_schedule "21-06-2021 18-43-13" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9670 GP_TRANSFERprotocol_with_schedule "21-06-2021 19-13-16" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9672 GP_9READs_and_incubate_with_schedule "21-06-2021 22-56-14" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9687 GP_TRANSFERprotocol_with_schedule "21-06-2021 23-26-01" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9689 GP_9READs_and_incubate_with_schedule "22-06-2021 03-09-17" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9705 GP_TRANSFERprotocol_with_schedule "22-06-2021 03-39-07" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9707 GP_9READs_and_incubate_with_schedule "22-06-2021 07-22-22" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9723 GP_TRANSFERprotocol_with_schedule "22-06-2021 07-52-12" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9725 GP_9READs_and_incubate_with_schedule "22-06-2021 11-35-59" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9741 GP_TRANSFERprotocol_with_schedule "22-06-2021 12-13-56" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9744 GP_9READs_and_incubate_with_schedule "22-06-2021 15-49-20" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9759 GP_TRANSFERprotocol_with_schedule "22-06-2021 17-29-46" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9764 GP_9READs_and_incubate_with_schedule "22-06-2021 21-12-23" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9787 GP_TRANSFERprotocol_with_schedule "22-06-2021 21-42-12" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9791 GP_9READs_and_incubate_with_schedule "23-06-2021 01-27-22" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9806 GP_TRANSFERprotocol_with_schedule "23-06-2021 01-57-11" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9809 GP_9READs_and_incubate_with_schedule "23-06-2021 05-42-21" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9824 GP_TRANSFERprotocol_with_schedule "23-06-2021 06-12-12" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9827 GP_9READs_and_incubate_with_schedule "23-06-2021 09-57-29" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9842 GP_TRANSFERprotocol_with_schedule "23-06-2021 10-27-19" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9845 GP_9READs_and_incubate_with_schedule "23-06-2021 14-12-51" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9860 GP_TRANSFERprotocol_with_schedule "23-06-2021 14-42-44" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9863 GP_9READs_and_incubate_with_schedule "23-06-2021 18-28-54" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9878 GP_TRANSFERprotocol_with_schedule "23-06-2021 20-24-08" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9882 GP_9READs_and_incubate_with_schedule "24-06-2021 00-07-37" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9905 GP_TRANSFERprotocol_with_schedule "24-06-2021 00-37-25" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9909 GP_9READs_and_incubate_with_schedule "24-06-2021 04-23-17" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9924 GP_TRANSFERprotocol_with_schedule "24-06-2021 04-53-20" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9927 GP_9READs_and_incubate_with_schedule "24-06-2021 08-37-48" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9942 GP_TRANSFERprotocol_with_schedule "24-06-2021 09-09-18" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9945 GP_9READs_and_incubate_with_schedule "24-06-2021 12-55-28" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9960 GP_TRANSFERprotocol_with_schedule "24-06-2021 13-25-34" Liconic.01_1_17 Liconic.01_1_17
8961 CultureBoxSmall_01 MediaBoxSmall_01 9963 GP_9READs_and_incubate_with_schedule "24-06-2021 17-12-42" Liconic.01_1_17 Liconic.01_1_17
