	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	date_time	original_file	exp_time	time[h]	time[mins]
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2022-05-20 14:31:11	c_target_real_plate7_initial_20-05-2022 00-00-00_17227_17227.csv	0 days 00:00:00	0.0	0.0
1	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	2022-05-20 19:53:05	c_target_real_20-05-2022 19-53-05_17227_17263.csv	0 days 05:21:54	5.365	321.9
2	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0115	0.0	0.0115	2022-05-21 00:06:10	c_target_real_21-05-2022 00-06-10_17227_17281.csv	0 days 09:34:59	9.583055555555555	574.9833333333333
3	0.01725	0.01725	0.01725	0.01725	0.01725	0.023	0.023	0.01725	0.021944	0.01725	0.013115	0.017238	0.01725	0.0	0.02133	0.013065	0.013549	0.01258	0.017095	0.011375	0.01219	0.0	0.011706	0.01725	0.015945	0.012894	0.012694	0.013285	0.016871	0.01725	0.012827	0.01725	0.015612	0.01725	0.019222	0.023	0.020668	0.014333	0.01725	0.0	0.019897	0.01725	0.015193	0.0	0.013937	0.016981	0.023	0.01725	0.01725	0.019648	0.01664	0.016435	0.012408	0.01855	0.01725	0.016883	0.01725	0.013842	0.014886	0.023	0.01725	0.018691	0.017012	0.01882	0.014974	0.00999	0.01725	0.01725	0.01725	0.014336	0.018387	0.01725	0.01725	0.01725	0.01725	0.01725	0.01725	0.0	0.01725	0.016395	0.018167	0.018509	0.01725	0.01391	0.01725	0.015272	0.01725	0.01725	0.01725	0.019373	0.01725	0.017067	0.01725	0.01725	0.0	0.010572	2022-05-21 04:19:35	c_target_real_21-05-2022 04-19-35_17227_17299.csv	0 days 13:48:24	13.806666666666667	828.4
4	0.023073	0.022797	0.023073	0.023073	0.023073	0.028324	0.030764	0.023073	0.029352	0.023073	0.015009	0.023057	0.023073	0.0	0.02577	0.012543	0.017064	0.014431	0.022866	0.013019	0.015615	0.0	0.014401	0.023073	0.019276	0.01375	0.015784	0.01777	0.022566	0.020716	0.012291	0.023073	0.018554	0.023073	0.025711	0.030764	0.026532	0.017512	0.023073	0.0	0.026614	0.023073	0.018201	0.0	0.014516	0.019284	0.030764	0.023073	0.021228	0.02553	0.022257	0.021983	0.015813	0.024812	0.023073	0.019706	0.023073	0.016017	0.019911	0.030588	0.023073	0.025001	0.022755	0.025173	0.018522	0.008614	0.023073	0.023073	0.023073	0.019176	0.022167	0.023073	0.023073	0.023073	0.023073	0.023073	0.023073	0.0	0.021083	0.02193	0.023531	0.023581	0.023073	0.017179	0.023073	0.019092	0.023073	0.023073	0.023073	0.025913	0.023073	0.022829	0.023073	0.023073	0.0	0.010248	2022-05-21 08:34:45	c_target_real_21-05-2022 08-34-45_17227_17317.csv	0 days 18:03:34	18.059444444444445	1083.5666666666666
5	0.029	0.024195	0.026862	0.028114	0.02949	0.037886	0.034339	0.028178	0.033308	0.026178	0.020076	0.030841	0.030862	0.0	0.028401	0.00878	0.021569	0.019303	0.025432	0.017414	0.020886	0.0	0.019263	0.026828	0.022413	0.012954	0.020549	0.023769	0.026746	0.022882	0.01644	0.028062	0.024818	0.028601	0.031011	0.033255	0.028429	0.023424	0.027583	0.0	0.032843	0.028751	0.020854	0.0	0.019411	0.025794	0.038483	0.024539	0.028394	0.02658	0.02727	0.024549	0.021151	0.029277	0.02552	0.026358	0.028258	0.016833	0.023386	0.032744	0.025285	0.033099	0.023403	0.029629	0.023417	0.008466	0.023892	0.030862	0.028066	0.025649	0.026672	0.030862	0.024444	0.029315	0.029108	0.030457	0.02392	0.0	0.0282	0.025029	0.030306	0.027172	0.025021	0.020037	0.030862	0.021551	0.028577	0.026495	0.030862	0.027765	0.030862	0.027183	0.025817	0.02699	0.0	0.010349	2022-05-21 12:50:37	c_target_real_21-05-2022 12-50-37_17227_17335.csv	0 days 22:19:26	22.323888888888888	1339.4333333333334
6	0.033333	0.02715	0.03593	0.032157	0.035895	0.04633	0.039767	0.034467	0.040758	0.028915	0.020519	0.031562	0.039485	0.0	0.032719	0.011744	0.021634	0.020614	0.028709	0.020185	0.025841	0.0	0.025163	0.031649	0.024117	0.01367	0.021974	0.027107	0.035775	0.026908	0.019794	0.036859	0.02632	0.031453	0.036816	0.039929	0.028779	0.02515	0.03252	0.0	0.038874	0.033099	0.023752	0.0	0.020072	0.024231	0.047468	0.026939	0.029336	0.028989	0.02997	0.027164	0.02257	0.031307	0.030117	0.035256	0.033468	0.017404	0.026	0.038015	0.025503	0.034586	0.023794	0.032301	0.023017	0.009179	0.027917	0.035193	0.037226	0.033256	0.029748	0.04128	0.029052	0.031583	0.033881	0.037877	0.025628	0.0	0.029216	0.027937	0.030736	0.03424	0.027274	0.021951	0.036263	0.022715	0.032971	0.032957	0.033073	0.033716	0.036953	0.031806	0.029054	0.030421	0.0	0.010899	2022-05-21 18:06:06	c_target_real_21-05-2022 18-06-06_17227_17360.csv	1 days 03:34:55	27.581944444444446	1654.9166666666667
7	0.039694	0.032241	0.038939	0.036307	0.041415	0.052087	0.041317	0.038312	0.046449	0.035593	0.022825	0.037021	0.04778	0.0	0.03602	0.015709	0.028937	0.023503	0.034708	0.025137	0.027715	0.0	0.026937	0.036359	0.023651	0.015627	0.029392	0.036258	0.046108	0.035324	0.020952	0.03954	0.028161	0.035077	0.038932	0.043752	0.032291	0.031853	0.038842	0.0	0.045664	0.039959	0.027624	0.0	0.022194	0.029998	0.051868	0.032972	0.03467	0.032495	0.038102	0.033424	0.027296	0.030151	0.040284	0.044512	0.036333	0.018004	0.030696	0.050848	0.028544	0.046262	0.031142	0.037285	0.029675	0.009879	0.036363	0.038242	0.049793	0.035726	0.030473	0.050145	0.034174	0.035308	0.039703	0.048337	0.031795	0.0	0.032501	0.033958	0.03346	0.037145	0.029839	0.023413	0.048505	0.026647	0.037032	0.039064	0.03321	0.038563	0.048668	0.037285	0.033637	0.034452	0.0	0.011336	2022-05-21 22:22:08	c_target_real_21-05-2022 22-22-08_17227_17382.csv	1 days 07:50:57	31.849166666666665	1910.95
8	0.044774	0.038243	0.038484	0.039985	0.042883	0.04488	0.045711	0.037824	0.049624	0.039989	0.02725	0.039551	0.047726	0.0	0.040486	0.018435	0.038706	0.031437	0.034423	0.028854	0.032315	0.0	0.029615	0.047903	0.030756	0.018871	0.03632	0.048498	0.050297	0.047249	0.028025	0.033898	0.027798	0.038596	0.042882	0.044431	0.038905	0.042606	0.048762	0.0	0.050625	0.039559	0.031406	0.0	0.024283	0.035418	0.05392	0.037303	0.0427	0.040173	0.043698	0.041455	0.032108	0.03335	0.048111	0.051347	0.03773	0.02109	0.032835	0.062056	0.031804	0.047192	0.040208	0.042254	0.039593	0.011991	0.044322	0.036912	0.052376	0.036315	0.028682	0.058225	0.041897	0.037803	0.036956	0.06066	0.040033	0.0	0.031203	0.037274	0.03332	0.032322	0.032114	0.027148	0.048777	0.031451	0.035312	0.041167	0.032051	0.051581	0.058003	0.04532	0.040486	0.040927	0.0	0.013515	2022-05-22 02:34:11	c_target_real_22-05-2022 02-34-11_17227_17400.csv	1 days 12:03:00	36.05	2163.0
9	0.045717	0.044994	0.042546	0.053483	0.046741	0.060031	0.061142	0.04544	0.059228	0.051364	0.029233	0.045063	0.045441	0.0	0.054153	0.023367	0.042803	0.031294	0.038687	0.029816	0.033206	0.0	0.034341	0.058467	0.035636	0.020581	0.046801	0.062843	0.051667	0.060746	0.033697	0.040339	0.036589	0.050732	0.057358	0.05943	0.043252	0.052543	0.058313	0.0	0.067715	0.045618	0.034577	0.0	0.028443	0.037252	0.072122	0.042516	0.050707	0.044301	0.051001	0.047232	0.034637	0.043645	0.056823	0.063391	0.050467	0.022553	0.035731	0.066224	0.032487	0.063067	0.049594	0.04484	0.046254	0.014517	0.050796	0.049373	0.070057	0.048574	0.032998	0.055229	0.053086	0.050565	0.04598	0.070363	0.045037	0.0	0.035114	0.041751	0.037583	0.041286	0.035894	0.028493	0.063243	0.033569	0.040142	0.047156	0.035689	0.060987	0.063983	0.053049	0.047054	0.048972	0.0	0.015666	2022-05-22 06:49:36	c_target_real_22-05-2022 06-49-36_17227_17418.csv	1 days 16:18:25	40.30694444444445	2418.4166666666665
10	0.052725	0.060183	0.056909	0.067351	0.054588	0.069061	0.078005	0.06078	0.07038	0.060129	0.031021	0.051208	0.060781	0.0	0.072434	0.031255	0.057253	0.030758	0.043252	0.032713	0.040023	0.0	0.045748	0.075896	0.041538	0.024126	0.057336	0.068724	0.069109	0.066896	0.040372	0.053957	0.03813	0.057727	0.067914	0.075656	0.046037	0.053553	0.069619	0.0	0.084975	0.061018	0.045237	0.0	0.033823	0.041374	0.076935	0.047134	0.062411	0.053146	0.059671	0.050795	0.036958	0.057722	0.076006	0.084791	0.067504	0.022723	0.036387	0.068173	0.034231	0.082153	0.061014	0.059594	0.054594	0.015651	0.067944	0.056815	0.083928	0.064972	0.036256	0.069603	0.060447	0.059853	0.061502	0.094116	0.056927	0.0	0.041152	0.047093	0.038148	0.046089	0.038939	0.030353	0.074988	0.03693	0.053693	0.054183	0.042786	0.065552	0.083463	0.059801	0.054053	0.057534	0.0	0.017959	2022-05-22 11:05:39	c_target_real_22-05-2022 11-05-39_17227_17436.csv	1 days 20:34:28	44.574444444444445	2674.4666666666667
11	0.064047	0.079271	0.076121	0.090088	0.073016	0.088194	0.093591	0.081298	0.085988	0.080428	0.033362	0.066638	0.071882	0.0	0.096887	0.036764	0.076581	0.031538	0.043825	0.035269	0.040296	0.0	0.051171	0.07227	0.045964	0.026232	0.068304	0.080687	0.092439	0.066568	0.054001	0.068633	0.043572	0.073977	0.090841	0.101196	0.061578	0.05631	0.070284	0.0	0.113661	0.081617	0.058226	0.0	0.040503	0.054637	0.081171	0.052159	0.082201	0.06595	0.070068	0.062106	0.042759	0.077208	0.101664	0.111878	0.090292	0.02251	0.039185	0.068359	0.035556	0.109886	0.081611	0.079712	0.07154	0.017276	0.090881	0.075018	0.099545	0.08583	0.039329	0.076069	0.080853	0.067856	0.075952	0.125888	0.076145	0.0	0.05277	0.056377	0.043128	0.05314	0.042158	0.029983	0.095024	0.043451	0.065191	0.065109	0.050655	0.087681	0.10679	0.06829	0.058229	0.065307	0.0	0.020008	2022-05-22 16:22:22	c_target_real_22-05-2022 16-22-22_17227_17454.csv	2 days 01:51:11	49.85305555555556	2991.1833333333334
12	0.082318	0.089955	0.088925	0.106138	0.097665	0.114916	0.120887	0.108743	0.100558	0.107579	0.042947	0.082612	0.095876	0.0	0.105212	0.034087	0.097749	0.035978	0.05302	0.042018	0.053899	0.0	0.054684	0.088859	0.041708	0.035087	0.075906	0.107926	0.109483	0.08904	0.069381	0.083642	0.047953	0.09895	0.105923	0.116135	0.079008	0.075319	0.087225	0.0	0.132307	0.097124	0.06047	0.0	0.046909	0.068444	0.108573	0.061953	0.107681	0.074805	0.077473	0.070981	0.051296	0.090949	0.120102	0.126315	0.111183	0.024377	0.042152	0.075424	0.047559	0.146982	0.095318	0.104759	0.077253	0.018508	0.109191	0.084679	0.114027	0.100908	0.045659	0.101749	0.108148	0.090763	0.101592	0.146344	0.10185	0.0	0.068141	0.066349	0.056948	0.064793	0.05639	0.034268	0.120344	0.05329	0.087198	0.08363	0.065057	0.108355	0.128495	0.074354	0.070822	0.087354	0.0	0.021136	2022-05-22 20:35:39	c_target_real_22-05-2022 20-35-39_17227_17479.csv	2 days 06:04:28	54.074444444444445	3244.4666666666667
13	0.110107	0.104899	0.08975	0.114452	0.130635	0.121284	0.156124	0.130074	0.134505	0.143896	0.054714	0.094058	0.128242	0.0	0.088777	0.033497	0.09505	0.042198	0.06242	0.036481	0.057143	0.0	0.073144	0.072675	0.047245	0.033852	0.087343	0.091064	0.127199	0.119098	0.073176	0.111878	0.050611	0.120152	0.141681	0.100175	0.10568	0.085406	0.096404	0.0	0.145133	0.111999	0.05959	0.0	0.048851	0.079905	0.145225	0.082867	0.096722	0.073928	0.096282	0.083906	0.057633	0.095961	0.094824	0.157914	0.148717	0.029028	0.044011	0.064787	0.047509	0.146007	0.093262	0.139333	0.088692	0.01764	0.10903	0.091234	0.096144	0.090981	0.04852	0.117686	0.144657	0.113871	0.135888	0.195747	0.116875	0.0	0.091144	0.088747	0.064027	0.07932	0.063276	0.038068	0.16097	0.05496	0.116635	0.111862	0.074892	0.081008	0.150556	0.095202	0.09473	0.084931	0.0	0.020771	2022-05-23 00:52:11	c_target_real_23-05-2022 00-52-11_17227_17501.csv	2 days 10:21:00	58.35	3501.0
