dilution_number,H5_gr_fit,F12_gr_fit,G12_gr_fit,D1_gr_fit,E6_gr_fit,D7_gr_fit,F1_gr_fit,F11_gr_fit,G9_gr_fit,E10_gr_fit,E2_gr_fit,D11_gr_fit,H11_gr_fit,B7_gr_fit,D5_gr_fit,B8_gr_fit,H12_gr_fit,A9_gr_fit,H1_gr_fit,C2_gr_fit,C7_gr_fit,C12_gr_fit,H4_gr_fit,C6_gr_fit,D4_gr_fit,E3_gr_fit,A6_gr_fit,A11_gr_fit,G1_gr_fit,H9_gr_fit,F8_gr_fit,F3_gr_fit,H10_gr_fit,F5_gr_fit,A1_gr_fit,E7_gr_fit,B9_gr_fit,C8_gr_fit,H3_gr_fit,E11_gr_fit,D10_gr_fit,H8_gr_fit,E9_gr_fit,C5_gr_fit,B1_gr_fit,D9_gr_fit,F2_gr_fit,B4_gr_fit,G8_gr_fit,E8_gr_fit,G2_gr_fit,A7_gr_fit,F6_gr_fit,G4_gr_fit,A10_gr_fit,A5_gr_fit,F7_gr_fit,A3_gr_fit,G11_gr_fit,D12_gr_fit,B10_gr_fit,C11_gr_fit,E12_gr_fit,B12_gr_fit,F10_gr_fit,B5_gr_fit,E5_gr_fit,D2_gr_fit,A8_gr_fit,G5_gr_fit,B11_gr_fit,D8_gr_fit,C10_gr_fit,C3_gr_fit,E1_gr_fit,G10_gr_fit,B6_gr_fit,G3_gr_fit,F4_gr_fit,A12_gr_fit,H7_gr_fit,G7_gr_fit,F9_gr_fit,E4_gr_fit,A2_gr_fit,H6_gr_fit,A4_gr_fit,C1_gr_fit,D6_gr_fit,H2_gr_fit,C9_gr_fit,G6_gr_fit,D3_gr_fit,C4_gr_fit,B3_gr_fit,B2_gr_fit,H5_ord_fit,F12_ord_fit,G12_ord_fit,D1_ord_fit,E6_ord_fit,D7_ord_fit,F1_ord_fit,F11_ord_fit,G9_ord_fit,E10_ord_fit,E2_ord_fit,D11_ord_fit,H11_ord_fit,B7_ord_fit,D5_ord_fit,B8_ord_fit,H12_ord_fit,A9_ord_fit,H1_ord_fit,C2_ord_fit,C7_ord_fit,C12_ord_fit,H4_ord_fit,C6_ord_fit,D4_ord_fit,E3_ord_fit,A6_ord_fit,A11_ord_fit,G1_ord_fit,H9_ord_fit,F8_ord_fit,F3_ord_fit,H10_ord_fit,F5_ord_fit,A1_ord_fit,E7_ord_fit,B9_ord_fit,C8_ord_fit,H3_ord_fit,E11_ord_fit,D10_ord_fit,H8_ord_fit,E9_ord_fit,C5_ord_fit,B1_ord_fit,D9_ord_fit,F2_ord_fit,B4_ord_fit,G8_ord_fit,E8_ord_fit,G2_ord_fit,A7_ord_fit,F6_ord_fit,G4_ord_fit,A10_ord_fit,A5_ord_fit,F7_ord_fit,A3_ord_fit,G11_ord_fit,D12_ord_fit,B10_ord_fit,C11_ord_fit,E12_ord_fit,B12_ord_fit,F10_ord_fit,B5_ord_fit,E5_ord_fit,D2_ord_fit,A8_ord_fit,G5_ord_fit,B11_ord_fit,D8_ord_fit,C10_ord_fit,C3_ord_fit,E1_ord_fit,G10_ord_fit,B6_ord_fit,G3_ord_fit,F4_ord_fit,A12_ord_fit,H7_ord_fit,G7_ord_fit,F9_ord_fit,E4_ord_fit,A2_ord_fit,H6_ord_fit,A4_ord_fit,C1_ord_fit,D6_ord_fit,H2_ord_fit,C9_ord_fit,G6_ord_fit,D3_ord_fit,C4_ord_fit,B3_ord_fit,B2_ord_fit,H5_R2_fit,F12_R2_fit,G12_R2_fit,D1_R2_fit,E6_R2_fit,D7_R2_fit,F1_R2_fit,F11_R2_fit,G9_R2_fit,E10_R2_fit,E2_R2_fit,D11_R2_fit,H11_R2_fit,B7_R2_fit,D5_R2_fit,B8_R2_fit,H12_R2_fit,A9_R2_fit,H1_R2_fit,C2_R2_fit,C7_R2_fit,C12_R2_fit,H4_R2_fit,C6_R2_fit,D4_R2_fit,E3_R2_fit,A6_R2_fit,A11_R2_fit,G1_R2_fit,H9_R2_fit,F8_R2_fit,F3_R2_fit,H10_R2_fit,F5_R2_fit,A1_R2_fit,E7_R2_fit,B9_R2_fit,C8_R2_fit,H3_R2_fit,E11_R2_fit,D10_R2_fit,H8_R2_fit,E9_R2_fit,C5_R2_fit,B1_R2_fit,D9_R2_fit,F2_R2_fit,B4_R2_fit,G8_R2_fit,E8_R2_fit,G2_R2_fit,A7_R2_fit,F6_R2_fit,G4_R2_fit,A10_R2_fit,A5_R2_fit,F7_R2_fit,A3_R2_fit,G11_R2_fit,D12_R2_fit,B10_R2_fit,C11_R2_fit,E12_R2_fit,B12_R2_fit,F10_R2_fit,B5_R2_fit,E5_R2_fit,D2_R2_fit,A8_R2_fit,G5_R2_fit,B11_R2_fit,D8_R2_fit,C10_R2_fit,C3_R2_fit,E1_R2_fit,G10_R2_fit,B6_R2_fit,G3_R2_fit,F4_R2_fit,A12_R2_fit,H7_R2_fit,G7_R2_fit,F9_R2_fit,E4_R2_fit,A2_R2_fit,H6_R2_fit,A4_R2_fit,C1_R2_fit,D6_R2_fit,H2_R2_fit,C9_R2_fit,G6_R2_fit,D3_R2_fit,C4_R2_fit,B3_R2_fit,B2_R2_fit,H5_gr_area,F12_gr_area,G12_gr_area,D1_gr_area,E6_gr_area,D7_gr_area,F1_gr_area,F11_gr_area,G9_gr_area,E10_gr_area,E2_gr_area,D11_gr_area,H11_gr_area,B7_gr_area,D5_gr_area,B8_gr_area,H12_gr_area,A9_gr_area,H1_gr_area,C2_gr_area,C7_gr_area,C12_gr_area,H4_gr_area,C6_gr_area,D4_gr_area,E3_gr_area,A6_gr_area,A11_gr_area,G1_gr_area,H9_gr_area,F8_gr_area,F3_gr_area,H10_gr_area,F5_gr_area,A1_gr_area,E7_gr_area,B9_gr_area,C8_gr_area,H3_gr_area,E11_gr_area,D10_gr_area,H8_gr_area,E9_gr_area,C5_gr_area,B1_gr_area,D9_gr_area,F2_gr_area,B4_gr_area,G8_gr_area,E8_gr_area,G2_gr_area,A7_gr_area,F6_gr_area,G4_gr_area,A10_gr_area,A5_gr_area,F7_gr_area,A3_gr_area,G11_gr_area,D12_gr_area,B10_gr_area,C11_gr_area,E12_gr_area,B12_gr_area,F10_gr_area,B5_gr_area,E5_gr_area,D2_gr_area,A8_gr_area,G5_gr_area,B11_gr_area,D8_gr_area,C10_gr_area,C3_gr_area,E1_gr_area,G10_gr_area,B6_gr_area,G3_gr_area,F4_gr_area,A12_gr_area,H7_gr_area,G7_gr_area,F9_gr_area,E4_gr_area,A2_gr_area,H6_gr_area,A4_gr_area,C1_gr_area,D6_gr_area,H2_gr_area,C9_gr_area,G6_gr_area,D3_gr_area,C4_gr_area,B3_gr_area,B2_gr_area,H5_Area,F12_Area,G12_Area,D1_Area,E6_Area,D7_Area,F1_Area,F11_Area,G9_Area,E10_Area,E2_Area,D11_Area,H11_Area,B7_Area,D5_Area,B8_Area,H12_Area,A9_Area,H1_Area,C2_Area,C7_Area,C12_Area,H4_Area,C6_Area,D4_Area,E3_Area,A6_Area,A11_Area,G1_Area,H9_Area,F8_Area,F3_Area,H10_Area,F5_Area,A1_Area,E7_Area,B9_Area,C8_Area,H3_Area,E11_Area,D10_Area,H8_Area,E9_Area,C5_Area,B1_Area,D9_Area,F2_Area,B4_Area,G8_Area,E8_Area,G2_Area,A7_Area,F6_Area,G4_Area,A10_Area,A5_Area,F7_Area,A3_Area,G11_Area,D12_Area,B10_Area,C11_Area,E12_Area,B12_Area,F10_Area,B5_Area,E5_Area,D2_Area,A8_Area,G5_Area,B11_Area,D8_Area,C10_Area,C3_Area,E1_Area,G10_Area,B6_Area,G3_Area,F4_Area,A12_Area,H7_Area,G7_Area,F9_Area,E4_Area,A2_Area,H6_Area,A4_Area,C1_Area,D6_Area,H2_Area,C9_Area,G6_Area,D3_Area,C4_Area,B3_Area,B2_Area,time[h]
1,0.016141104150999924,0.01735044962951565,0.01997203567784115,0.01921802996362448,0.019945213167419536,0.0,0.019063382425337384,0.01966935099812672,0.021037353152431378,0.018345178247972726,0.015579480488572118,0.018988907701627995,0.0,0.018353734140674465,0.020765587787867336,0.018206183504226887,0.01724805828541807,0.023382767243947833,0.01908159976521148,0.0,0.021073445548581673,0.019514587707062693,0.01915307571682876,0.020417059542538623,0.0,0.015146950933689287,0.018171737426995883,0.020992282894587773,0.019414938090250296,0.018667238968539692,0.019450373314807194,0.018136376952815773,0.018251966668419845,0.020523346667885755,0.02021952376372584,0.01953710249198132,0.0,0.018902207498099156,0.01878876061942678,0.020557901373842506,0.021212904327819106,0.018188460313283174,0.01771644100048742,0.019318692404017235,0.020665245415289295,0.018775056907033096,0.017880616435961123,0.01961364110881247,0.0,0.020171380833162233,0.020334063498039987,0.020287805572544837,0.02070002887136783,0.018721794163273034,0.020807501690410936,0.021305828074253456,0.020890225192527496,0.020204144346852606,0.01952726764912104,0.01964835776987259,0.021413274750347943,0.020083440181483378,0.01765825847060593,0.01906977613801852,0.018352770128500482,0.019884247399469313,0.017843286582650754,0.019743719432194842,0.02074668285528785,0.01956375165549714,0.018712711218871424,0.018152513675801958,0.02080323523971803,0.017799129834411554,0.01922971159797214,0.01838727770142138,0.019499861394687512,0.01799184953040311,0.01911117275747927,0.01995351610634474,0.01804222138517984,0.019030536955289227,0.017975626644935353,0.01862226338568794,0.017916604907841617,0.0198815428137609,0.0207657216879228,0.01973077157776563,0.017353722485631287,0.018527255434953736,0.020244745491139044,0.0170629219149519,0.020963313758951843,0.019706792692027235,0.019430280693699575,0.018078658412068144,-6.977104844422802,-7.103540821199353,-7.364020713414247,-7.397141962939382,-7.113723104169039,0.0,-8.2252876109751,-7.396482312040235,-7.508425037981949,-6.936532737295242,-8.718803133741035,-6.972350893934546,0.0,-7.418779464820068,-8.734433592213552,-7.88129229898069,-6.971936608902752,-8.613283159115705,-7.418929171814503,0.0,-8.018800449585438,-8.063827622359815,-7.291049548474398,-7.489737953510977,0.0,-7.209756910487894,-7.287627678521429,-7.666744311118435,-7.230540094246824,-7.021199731883101,-7.4579777778008545,-7.338402067532554,-7.472711000489845,-7.405679929802437,-7.178148301113511,-7.134959731594697,0.0,-9.360159447387115,-7.307400769431622,-7.475193052609502,-8.019941736976152,-6.966272701586189,-7.162541187585309,-7.899456259563468,-7.1416045225112175,-7.0127423705657055,-7.228752673901893,-7.736933725828562,0.0,-8.61766903191547,-7.312441067362017,-7.941598315022958,-7.33768600275228,-7.1614964266893,-7.665777144795941,-7.511953380306539,-7.370471768915638,-7.16410686101372,-7.488022355521655,-7.490235532779258,-8.044591397336594,-7.672326072721832,-7.28317930935891,-7.738465647675294,-7.29102358848475,-7.902633099114996,-7.26200796571482,-7.497014319899788,-7.88830077759957,-7.024819521141076,-7.274730295445269,-7.36752399917423,-8.52595016838073,-7.309757705600785,-6.876543937048581,-7.804730219760033,-7.756197004479228,-6.978611356126082,-7.735458858402668,-7.7128322783760686,-6.987431067529586,-7.3628254656601015,-7.078344661612922,-7.489291786529474,-6.8041634901062675,-7.164743558129445,-7.083315775390581,-7.408004125709739,-9.04767120389745,-7.262759028801263,-7.693140768376928,-8.376436074486671,-7.977750551268917,-8.011315085980607,-7.286437975393327,-6.874067626917165,0.9985326736805975,0.993867358312803,0.9939974816241158,0.9989477893229123,0.99828597214278,0.0,0.998577733721179,0.9979155159382307,0.9994681274710036,0.9910407015494512,0.9996018757548543,0.9986271161346363,0.0,0.9951510117679355,0.9975880791882862,0.99527477475506,0.9893330606836834,0.9983694986388291,0.9990141752066078,0.0,0.9995150814181432,0.99807348727705,0.9936038519640601,0.9963985867062545,0.0,0.9977911360954248,0.9911447963804971,0.9952473032420391,0.9987521504613927,0.9962336367549414,0.9955340903134301,0.9983556193140283,0.9947477182496165,0.9993447561843815,0.9994221847926777,0.9998427288083558,0.0,0.9993396018016605,0.9996709163003988,0.9910466954050875,0.9984457903833661,0.9980114993780137,0.995311357790786,0.9981250531682063,0.9957972630461873,0.9934495054385798,0.9897320596187771,0.9910102278465912,0.0,0.9982821747458938,0.9987696277104222,0.9951248309048513,0.9972520546683302,0.9948367982181091,0.996885960725865,0.9981639282722469,0.9976353134569023,0.9995127807982246,0.9989498545299343,0.9944485061074831,0.9991539178111144,0.9986240973460554,0.9953621757645832,0.9974412026683326,0.9930714829280759,0.9984673546609483,0.9859082789920172,0.9972340936835652,0.9998661898554408,0.999392290612936,0.9982896605481626,0.9956089897993845,0.9997515859101155,0.9981680886562674,0.9981414034989858,0.9850487629544832,0.9973364431659685,0.9953767957429936,0.9953297901638638,0.9989283066830253,0.9933305655506219,0.9987344607944378,0.9994081399406716,0.9898234968955812,0.9983299952734561,0.9974388357268175,0.9972442598135859,0.9946014618739809,0.9990254454807571,0.9997874190832083,0.9964930470369852,0.9978833960934685,0.9995439099164907,0.9943486193914536,0.9965401286932921,0.9919215192860389,[0.01372218],[0.0191658],[0.02469276],[0.01483844],[0.0168854],0.0,[0.01072594],[0.01538248],[0.01566286],[0.01631015],[0.00914178],[0.01696485],0.0,[0.01394552],[0.02859749],[0.01496845],[0.01918879],[0.03120432],[0.01979551],0.0,[0.0127168],[0.0221705],[0.019837],[0.01984954],0.0,[0.01178988],[0.01435091],[0.01948404],[0.01355435],[0.01693711],[0.01480709],[0.0119707],[0.01392942],[0.01578755],[0.01712773],[0.01700158],0.0,[0.00968772],[0.01526364],[0.02463105],[0.02031393],[0.01680974],[0.01478914],[0.01207842],[0.02188534],[0.01636495],[0.01590599],[0.03056321],0.0,[0.01376677],[0.01346595],[0.0172189],[0.01768684],[0.01555668],[0.01449639],[0.0177558],[0.0177031],[0.01757377],[0.01990486],[0.01913821],[0.0129021],[0.013754],[0.01854032],[0.01459841],[0.01469715],[0.01723076],[0.02517437],[0.01471444],[0.01375169],[0.01445361],[0.01651125],[0.01422581],[0.01426116],[0.01385593],[0.01530756],[0.01587852],[0.01745466],[0.01292838],[0.02435938],[0.01350028],[0.01594835],[0.0149246],[0.01601536],[0.01720993],[0.01479236],[0.0165004],[0.014868],[0.02013159],[0.02142413],[0.01489563],[0.01372895],[0.01228654],[0.01360753],[0.02259961],[0.01265315],[0.01781734],499.864850888085,698.1624192810286,608.0223016394237,448.5556951679416,415.7152188185103,0.0,463.8691944999438,465.00173363076004,385.6165916089456,493.0444670152182,537.9172334376675,417.67137361523976,0.0,508.0003691129221,545.1048627080862,647.346742551237,698.9995336878916,456.22277561353104,598.4046537798273,0.0,384.4201590152698,546.2433300333464,599.6586525973927,600.0379260374725,0.0,599.7497665586282,522.7676844050434,588.9889208198751,409.73847271869136,511.99700401136766,447.607990448167,436.0625721150939,507.41398665854274,388.6863540015258,421.68140534823124,418.57558089865256,0.0,570.0416884033938,461.4091954563539,606.5027751250722,500.2002368600069,508.14676570853294,538.731536278158,439.98664001446355,428.7076660652056,494.7009436895728,719.3527387301648,581.2817918418642,0.0,595.3772146439279,331.52899003771756,627.2415458604008,564.865793377257,470.26752792333025,438.21593057557277,567.068343070576,565.3851593104339,432.662727382045,601.7100423426024,578.5347747509956,390.021408761101,415.7740231943163,675.3773900387492,660.2171792186887,535.3803612287807,627.6736747620603,620.2536987923745,444.8072036763877,415.7039772578963,355.84497144444185,632.150673011989,518.210884622595,519.4985813948311,504.73694952663254,376.8690663436455,686.70471087634,635.8297170035497,494.9767785283404,600.1737137280052,408.10425717670455,482.10745196706614,451.16030316528554,484.1332130272011,626.914943929479,447.16269097540055,406.2366073610377,474.84027953740724,608.5641286079223,519.4855816056518,450.2845278097654,415.01676221256963,722.960430269236,411.34605958293355,556.8159154389778,484.4390435199049,682.155695403623,6.231388888888889
2,0.01609327851852211,0.014088139027548555,0.020186652844899663,0.0189914351955242,0.020534601166095998,0.0,0.01881350175304696,0.019129707113155505,0.019967476072203002,0.019149973903787657,0.014317721052480673,0.018342358256295148,0.0,0.01982661219438042,0.01889491825365719,0.01796708627751519,0.018381114150243526,0.020668238993260212,0.016646741500970168,0.0,0.02017842267155185,0.014721513300082024,0.01947226328585144,0.01779070339828457,0.0,0.014241749085506204,0.02077429302034482,0.02152208628823386,0.018845358343296714,0.01966785896345292,0.020175282832960384,0.019523479237907294,0.019219611873556648,0.01833813997250241,0.020551118073415305,0.01939021760394166,0.0,0.016266708417075556,0.018624727386495517,0.019488479716239793,0.01871928672804506,0.018295603090627235,0.012583481135277314,0.018829934447320656,0.019702634380758942,0.02076218839129739,0.018350053180139637,0.01888082366706827,0.0,0.02043422419434056,0.02016746594656265,0.020037741625616928,0.020713740849779047,0.019473538228649227,0.022147369365640705,0.021115137691526304,0.020623353430521376,0.01747549103787516,0.019848865994039663,0.018967114051314977,0.021354183016073846,0.01866777327498205,0.018755936450018336,0.018057162964973308,0.01910350705039007,0.01994778535613235,0.019113210352022496,0.019517409847003116,0.01841777579706697,0.019450694946606194,0.017237559566956034,0.019148678700222205,0.01911642281466995,0.016651884244287256,0.02018986912518963,0.01825843727864915,0.020101743145425975,0.02012636469767183,0.018119380999526535,0.019161520329242836,0.019398552825278394,0.018697254918448588,0.017920621027162128,0.0181434974516705,0.01668522378435828,0.01936080028000664,0.021789518443382262,0.019553125735900404,0.016365568228033776,0.019568928581949117,0.019464585251893173,0.01781117902187444,0.019734234841720415,0.020493756662818597,0.016617599877371866,0.01986375953782939,-10.592070680142516,-10.409932917066158,-12.492523710214824,-11.939712247592562,-12.529179857020395,0.0,-11.910080870277016,-12.127140373909691,-12.433677502779735,-11.954808564993055,-9.829448379646426,-11.475625647114475,0.0,-12.176769243809664,-11.588320803558858,-11.531289858751993,-11.754180024779195,-12.46698650285164,-10.85738645537735,0.0,-12.281825924199532,-10.490482952950602,-12.159375195358615,-11.166308356979881,0.0,-9.97705935859632,-12.589514150554518,-13.090784293749547,-11.801814996721653,-12.151437778003565,-12.376701937253397,-12.274315726471013,-12.020375546464674,-11.53622869461869,-12.721229907826903,-12.267526568041346,0.0,-10.585816268297435,-11.836168508118163,-12.19716173015871,-11.549364315539838,-11.557457076051131,-9.551723176989425,-11.799470466265175,-12.068838884553157,-12.702392504010596,-11.574831004841288,-11.870999629172935,0.0,-12.406484315295886,-12.509031125697879,-12.190122916510418,-12.690641732801193,-12.271070784857123,-13.32192453457701,-12.765927219215481,-12.823118420106326,-11.040467019120197,-12.409840929194061,-11.950565032606162,-12.886126049272107,-11.528854410576951,-11.862857322283496,-11.183875160433594,-12.00023723747867,-12.24936062061275,-11.938886517361235,-12.289692382661483,-11.374163113332505,-12.180797399919172,-11.039226125727938,-11.787522826857863,-11.742789975158766,-10.625088536766446,-12.3844286070438,-11.497759716940427,-12.217282172530702,-12.49054420759695,-11.541681558312705,-12.02937176080345,-12.178379576331205,-12.072392396416761,-11.407043109044656,-11.480617625099347,-10.840498315605144,-11.913215654697172,-13.104233780740923,-12.273315529174141,-10.785534169725144,-12.070425042244393,-11.915556290491118,-11.437578605091273,-12.15873975549142,-12.52547509807845,-10.549286390083692,-12.342892705258686,0.9994418954023977,0.998071925740635,0.9940158027245048,0.9953289328845306,0.9992702283610744,0.0,0.9966153150444244,0.9984327960502998,0.9985090330223492,0.9958499477401825,0.998662590677917,0.9996302273627465,0.0,0.9992009864451558,0.9993009183396027,0.9981506497838658,0.9975665288111893,0.9995909180043131,0.9993270464253848,0.0,0.9992914044105363,0.9768108429302466,0.9867964317238505,0.9896922686482293,0.0,0.997158264927171,0.9823741389650047,0.9988057390344902,0.9999332842679421,0.996507627291689,0.9981628762602738,0.9971884460756923,0.9934598979463101,0.9999454467249631,0.9972813068507076,0.9997185656640883,0.0,0.9890161651136405,0.9979025616871166,0.9985380256690322,0.9966797236031457,0.99890323712505,0.9982466593108107,0.9944104837215175,0.9996395481106111,0.9984500506251981,0.9906199268000416,0.9962296524264053,0.0,0.9987582531944319,0.9955878676881688,0.9993466483063974,0.9995613011327483,0.9969591431384422,0.9974772866927402,0.9994162733916925,0.9978171570902334,0.9893403347343864,0.9972655467878658,0.9960028377269342,0.9996588207168337,0.9968936026386951,0.9958792524378559,0.9955043765768565,0.9952233236630609,0.9998783560927196,0.9955609072773134,0.9967080974852728,0.9875840495161385,0.9983686432647781,0.99349189023745,0.9993765056931266,0.9989236660346233,0.9843906659432226,0.9986606662478509,0.9931952110530027,0.9994835762700245,0.994931880134874,0.9975662664463777,0.9991010500113437,0.996156393970324,0.9984692591769327,0.9989353923977004,0.996202350114365,0.9854703911434513,0.999168497544617,0.9984103464692314,0.9940168266991954,0.9985694071709438,0.9992516226599871,0.9995474371684868,0.9983673201834025,0.9996044940724699,0.9988268236405229,0.9881977392243781,0.9970162028961149,[0.01578964],[0.01499632],[0.02199513],[0.02053932],[0.02116664],0.0,[0.01967333],[0.01994534],[0.02236808],[0.02012543],[0.01399863],[0.01821373],0.0,[0.02033522],[0.01844108],[0.01809661],[0.02145062],[0.02057381],[0.01673656],0.0,[0.01986558],[0.0122555],[0.02214621],[0.01567394],0.0,[0.01321425],[0.02408614],[0.02230711],[0.01894436],[0.02104401],[0.02105453],[0.02052332],[0.02096674],[0.01827136],[0.02092382],[0.01955191],0.0,[0.01529205],[0.01942425],[0.02000327],[0.01758258],[0.01886744],[0.01272051],[0.02028339],[0.0199146],[0.0214531],[0.02038645],[0.01946022],0.0,[0.02121306],[0.02156146],[0.02051907],[0.02118974],[0.02142973],[0.02335112],[0.02162965],[0.02280839],[0.01535242],[0.02075938],[0.02017866],[0.02131199],[0.01751825],[0.02002575],[0.01678438],[0.02040462],[0.01988512],[0.02011515],[0.02146471],[0.01608501],[0.01999271],[0.01557863],[0.01924089],[0.01849803],[0.01420733],[0.02100414],[0.01967527],[0.02053904],[0.02157193],[0.01909239],[0.01887017],[0.02223007],[0.02064418],[0.01851252],[0.01904609],[0.01403675],[0.01999478],[0.02263788],[0.0208273],[0.01575391],[0.02014741],[0.01949899],[0.01845228],[0.01981849],[0.02088359],[0.01449757],[0.02047881],135.93150447896704,248.59658463628253,189.35404690039348,176.82111555739596,116.75520940557148,0.0,169.36586933862156,171.70757252417542,192.5647228511685,173.25791290264425,173.59006586555176,100.46693468860707,0.0,112.1690666058899,101.72101124576041,155.79201083124593,184.66641768465172,113.48513997794646,144.0835088057218,0.0,109.5785274275932,151.97429665482468,190.65463830144236,86.45744797274293,0.0,163.86328770418663,132.8591831351718,123.04603531572327,104.4971085129994,116.07877953060557,116.13677711129884,176.68332607885839,180.50072216908308,100.78480784372042,180.13124792717667,168.32054560065555,0.0,131.64786783477268,167.22159774047554,172.20627750537875,96.98550884672007,162.42806230318317,210.87011301970267,174.6177995389295,109.84892755042904,118.33532835103881,175.505045165052,167.53121408043398,0.0,117.0112475298549,185.62056132070603,113.18319264769909,116.88259101226062,184.48656803525304,128.80479598786124,119.30917636798344,196.35532475039287,84.68393061868801,178.71557420231542,173.71623042134928,117.55692367801622,96.6306611042672,172.3998510237626,92.58266161790144,175.66151104313383,109.68633777721811,173.16945535890102,184.7877207762073,88.72490809288502,172.11536278815987,85.93174547076609,106.13277920766299,102.03516103137372,78.36766612514656,115.85883742189068,169.3825251426656,113.29334735755498,185.71070979125835,164.364597012973,162.45152628053953,191.37664016866879,177.72383512523686,159.37255618280759,163.966016527866,120.84110270655214,110.29123235950811,124.87054840920715,179.3002639491503,135.62393766694836,111.13310964139305,107.55641287478,158.85399028926935,109.31879033420736,115.19389578992855,79.96862012865628,176.30012842224818,10.506666666666666
