	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	date_time	original_file	exp_time	time[h]	time[mins]
10	0.025453	0.058211	0.029283	0.053976	0.039777	0.049343	0.048051	0.043411	0.068076	0.054813	0.059811	0.05338	0.055343	0.0	0.048959	0.027656	0.047389	0.07859	0.034794	0.082132	0.039413	0.0	0.04939	0.056229	0.032039	0.017403	0.043221	0.065388	0.085496	0.066423	0.075598	0.049243	0.051892	0.070517	0.04215	0.061525	0.052863	0.035764	0.046129	0.0	0.033376	0.026022	0.061295	0.0	0.051548	0.068339	0.049958	0.072505	0.055072	0.084753	0.057696	0.063326	0.059247	0.061495	0.068483	0.052692	0.071556	0.069084	0.087488	0.065745	0.05373	0.047498	0.058309	0.059543	0.076385	0.057463	0.073105	0.065246	0.020209	0.046281	0.051171	0.064382	0.065269	0.067356	0.070523	0.019317	0.083878	0.0	0.070036	0.05859	0.061199	0.070582	0.064264	0.025511	0.062097	0.074613	0.098112	0.064728	0.059373	0.060483	0.068039	0.057723	0.046448	0.060969	0.0	0.056827	2022-05-22 10:08:28	c_target_real_22-05-2022 10-08-28_17225_17432.csv	1 days 20:50:12	44.836666666666666	2690.2
11	0.029042	0.066387	0.038086	0.067193	0.040601	0.055458	0.053821	0.046969	0.091057	0.07174	0.080002	0.0714	0.074026	0.0	0.056026	0.033517	0.053685	0.088891	0.041157	0.09195	0.0483	0.0	0.058755	0.063137	0.038668	0.018647	0.049068	0.074014	0.114358	0.088846	0.088088	0.05013	0.057752	0.094322	0.046028	0.081283	0.061713	0.042927	0.051831	0.0	0.044643	0.030636	0.070352	0.0	0.058967	0.074069	0.062305	0.090027	0.07208	0.088517	0.060062	0.075494	0.079248	0.068104	0.091602	0.061247	0.085335	0.082057	0.106763	0.087939	0.061522	0.056612	0.063985	0.078155	0.091069	0.068066	0.090657	0.082979	0.022716	0.053892	0.057282	0.085226	0.080188	0.082706	0.080194	0.02239	0.112194	0.0	0.06911	0.065771	0.081859	0.067936	0.072073	0.03295	0.08306	0.097713	0.114642	0.074242	0.069526	0.078935	0.083284	0.07277	0.053181	0.077342	0.0	0.070673	2022-05-22 14:20:11	c_target_real_22-05-2022 14-20-11_17225_17450.csv	2 days 01:01:55	49.03194444444444	2941.9166666666665
12	0.031256	0.068065	0.042657	0.089876	0.040601	0.07418	0.07199	0.062825	0.091057	0.093061	0.098818	0.089886	0.088974	0.0	0.074939	0.033517	0.071808	0.111182	0.055051	0.122991	0.064605	0.0	0.07859	0.074285	0.045875	0.021749	0.065269	0.099	0.122305	0.088846	0.117825	0.067053	0.077248	0.126164	0.061566	0.097873	0.082546	0.049813	0.069328	0.0	0.045135	0.039282	0.094102	0.0	0.078873	0.099073	0.083338	0.112986	0.096413	0.118399	0.076968	0.098027	0.106001	0.078679	0.122525	0.081923	0.114143	0.109758	0.142804	0.11687	0.082291	0.075723	0.085585	0.104539	0.121812	0.088166	0.106711	0.110991	0.026868	0.072085	0.076619	0.113997	0.102952	0.110626	0.107266	0.026143	0.150069	0.0	0.09244	0.087974	0.081859	0.09087	0.096404	0.03295	0.1111	0.130699	0.153343	0.099305	0.089941	0.105582	0.111399	0.08771	0.059192	0.087669	0.0	0.094531	2022-05-22 19:38:48	c_target_real_22-05-2022 19-38-48_17225_17473.csv	2 days 06:20:32	54.34222222222222	3260.5333333333333
13	0.03747	0.079976	0.048269	0.097776	0.044802	0.091455	0.091391	0.072354	0.106307	0.11268	0.108355	0.095912	0.092632	0.0	0.083008	0.044832	0.076323	0.143019	0.065431	0.145147	0.078549	0.0	0.092959	0.082864	0.054705	0.022494	0.087303	0.115872	0.163593	0.118839	0.125746	0.080693	0.086125	0.145357	0.071011	0.091446	0.110412	0.063795	0.072417	0.0	0.051312	0.050451	0.123507	0.0	0.099588	0.116201	0.108714	0.136589	0.118404	0.139672	0.087458	0.120343	0.129267	0.10524	0.163887	0.088371	0.119002	0.118894	0.149739	0.133425	0.103742	0.100057	0.099949	0.126318	0.132802	0.10829	0.116988	0.133656	0.031736	0.09642	0.079494	0.121585	0.117157	0.145274	0.136339	0.027246	0.159086	0.0	0.123646	0.098245	0.096781	0.105243	0.104028	0.036985	0.121211	0.141836	0.197201	0.109398	0.10946	0.118437	0.125205	0.097419	0.060384	0.093558	0.0	0.115272	2022-05-22 23:55:08	c_target_real_22-05-2022 23-55-08_17225_17497.csv	2 days 10:36:52	58.614444444444445	3516.866666666667
14	0.044415	0.102433	0.06363	0.102958	0.050279	0.101308	0.122243	0.09678	0.094431	0.150713	0.116479	0.089197	0.070115	0.0	0.09837	0.059967	0.077888	0.141985	0.066959	0.194146	0.105066	0.0	0.103193	0.091425	0.060889	0.020809	0.116775	0.129849	0.218819	0.158957	0.110607	0.102966	0.099464	0.122077	0.081282	0.081395	0.134888	0.070335	0.07534	0.0	0.06621	0.060771	0.130047	0.0	0.104338	0.155429	0.112477	0.151328	0.158375	0.153245	0.112215	0.129672	0.106643	0.140767	0.122525	0.118204	0.115551	0.104978	0.167091	0.170621	0.118524	0.133835	0.12594	0.147807	0.113594	0.13363	0.117701	0.178776	0.034035	0.11217	0.09692	0.139761	0.132382	0.159951	0.182365	0.0302	0.126	0.0	0.165387	0.081351	0.129453	0.140771	0.122169	0.045354	0.11135	0.133655	0.155364	0.138159	0.111591	0.093291	0.13638	0.088429	0.066602	0.090877	0.0	0.14545	2022-05-23 04:11:09	c_target_real_23-05-2022 04-11-09_17225_17515.csv	2 days 14:52:53	62.881388888888885	3772.883333333333
15	0.051603	0.110176	0.08511	0.131416	0.067252	0.122637	0.16351	0.129451	0.126309	0.130269	0.1558	0.119308	0.070497	0.0	0.131578	0.058709	0.104182	0.137928	0.0774	0.259686	0.140535	0.0	0.122979	0.122289	0.081444	0.025307	0.156196	0.118874	0.264661	0.212618	0.147946	0.137726	0.123862	0.141482	0.107497	0.108873	0.180424	0.075098	0.100774	0.0	0.084592	0.068477	0.173949	0.0	0.131501	0.161817	0.150447	0.163612	0.207073	0.204978	0.150097	0.164918	0.142644	0.136211	0.163887	0.151225	0.136386	0.109548	0.223498	0.22822	0.158536	0.179015	0.168455	0.197704	0.151941	0.17674	0.142396	0.22575	0.035538	0.150037	0.129639	0.160907	0.146783	0.193706	0.201254	0.034179	0.161965	0.0	0.165028	0.060819	0.173154	0.188293	0.163411	0.054994	0.14894	0.153749	0.169433	0.15813	0.126309	0.097912	0.141996	0.09874	0.079115	0.088272	0.0	0.164012	2022-05-23 08:27:38	c_target_real_23-05-2022 08-27-38_17225_17533.csv	2 days 19:09:22	67.15611111111112	4029.366666666667
16	0.059245	0.125815	0.113842	0.166375	0.077588	0.132227	0.180193	0.139441	0.1467	0.118518	0.15482	0.12697	0.090624	0.0	0.175997	0.056465	0.139352	0.18449	0.086848	0.255577	0.153622	0.0	0.143867	0.13673	0.098954	0.029575	0.198018	0.138362	0.310895	0.22337	0.171332	0.161305	0.159985	0.184327	0.112982	0.137909	0.228419	0.086999	0.123459	0.0	0.104611	0.091594	0.190028	0.0	0.144845	0.196322	0.162149	0.195689	0.231816	0.215716	0.171134	0.202359	0.174938	0.126541	0.198955	0.202276	0.158104	0.14653	0.273451	0.237202	0.212055	0.239447	0.205699	0.226594	0.203234	0.191345	0.16416	0.290303	0.037945	0.156949	0.151743	0.159559	0.173733	0.223073	0.225324	0.040567	0.216642	0.0	0.177051	0.06854	0.219901	0.223631	0.18636	0.064818	0.163808	0.162424	0.226631	0.210347	0.146315	0.130965	0.180546	0.132073	0.089199	0.100721	0.0	0.17306	2022-05-23 12:44:26	c_target_real_23-05-2022 12-44-26_17225_17551.csv	2 days 23:26:10	71.43611111111112	4286.166666666667
17	0.066358	0.149917	0.122578	0.152823	0.102539	0.161415	0.165753	0.148469	0.196223	0.158528	0.180248	0.131177	0.113589	0.0	0.173001	0.053853	0.15286	0.183675	0.095139	0.232944	0.205482	0.0	0.156928	0.157214	0.105692	0.031516	0.21993	0.14676	0.388737	0.289568	0.175509	0.208352	0.164398	0.218821	0.115692	0.152775	0.241956	0.091601	0.131146	0.0	0.129818	0.101869	0.172929	0.0	0.145743	0.217342	0.158068	0.240811	0.26128	0.197727	0.186378	0.231256	0.207923	0.119977	0.227071	0.208421	0.138768	0.155225	0.287708	0.253304	0.245389	0.253412	0.204444	0.223437	0.23416	0.204231	0.204681	0.334715	0.036731	0.163535	0.175891	0.203877	0.1933	0.22463	0.2517	0.043716	0.263448	0.0	0.23682	0.082062	0.228184	0.214041	0.186866	0.07178	0.156883	0.217256	0.287106	0.229707	0.157279	0.174927	0.241495	0.176659	0.094978	0.111313	0.0	0.177219	2022-05-23 17:57:30	c_target_real_23-05-2022 17-57-30_17225_17569.csv	3 days 04:39:14	76.65388888888889	4599.233333333334
18	0.070641	0.152338	0.145874	0.138669	0.121317	0.181457	0.221708	0.179145	0.241799	0.187543	0.21283	0.137362	0.151935	0.0	0.175669	0.061144	0.149983	0.138589	0.105849	0.224292	0.212137	0.0	0.194088	0.179075	0.104076	0.031323	0.252743	0.141859	0.519968	0.387321	0.191521	0.245825	0.153314	0.239273	0.128468	0.160385	0.256613	0.097042	0.154543	0.0	0.143113	0.079531	0.215444	0.0	0.174313	0.290713	0.200199	0.249381	0.32895	0.235246	0.231737	0.211009	0.199461	0.131078	0.235075	0.172406	0.163193	0.166434	0.311816	0.243672	0.282085	0.249512	0.216686	0.298866	0.208018	0.237943	0.238839	0.383815	0.038023	0.166785	0.215078	0.226727	0.204968	0.252856	0.278204	0.045641	0.352384	0.0	0.286051	0.09175	0.235186	0.247771	0.207235	0.083404	0.189991	0.268614	0.384028	0.24031	0.204958	0.233979	0.275249	0.186676	0.099587	0.121735	0.0	0.216696	2022-05-23 22:11:13	c_target_real_23-05-2022 22-11-13_17225_17590.csv	3 days 08:52:57	80.8825	4852.95
19	0.063822	0.141739	0.118306	0.154392	0.128417	0.208441	0.236221	0.195402	0.262288	0.217065	0.192269	0.147627	0.17842	0.0	0.190869	0.07122	0.154923	0.130384	0.1206	0.244389	0.207597	0.0	0.216479	0.205094	0.10137	0.031542	0.291786	0.128936	0.532786	0.320887	0.205926	0.211631	0.163329	0.208212	0.151494	0.15363	0.276625	0.067929	0.167316	0.0	0.164782	0.080429	0.232397	0.0	0.233158	0.279383	0.211795	0.206825	0.383131	0.254924	0.206312	0.227424	0.184191	0.117057	0.258579	0.168493	0.154976	0.124429	0.346753	0.242093	0.321518	0.271788	0.25146	0.362547	0.182921	0.314497	0.310554	0.412359	0.03698	0.146635	0.242905	0.259025	0.187136	0.274291	0.277461	0.046439	0.360709	0.0	0.242147	0.089713	0.225146	0.271894	0.217978	0.091219	0.241133	0.273528	0.418006	0.292355	0.221547	0.232858	0.249672	0.141431	0.108627	0.102748	0.0	0.251429	2022-05-24 02:25:24	c_target_real_24-05-2022 02-25-24_17225_17614.csv	3 days 13:07:08	85.11888888888889	5107.133333333333
