	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	date_time	original_file	exp_time	time[h]	time[mins]
10	0.055488	0.069215	0.052091	0.064762	0.06277	0.054175	0.056616	0.055876	0.048412	0.078046	0.037146	0.043397	0.061077	0.0	0.037472	0.022666	0.031949	0.079773	0.039437	0.044749	0.053824	0.0	0.05419	0.057305	0.047393	0.025423	0.04166	0.056436	0.091678	0.060551	0.067215	0.073302	0.031677	0.057185	0.056813	0.055301	0.042595	0.060433	0.055862	0.0	0.051253	0.056697	0.043673	0.0	0.056075	0.042095	0.047129	0.061706	0.069997	0.045566	0.059637	0.046452	0.037321	0.047344	0.096318	0.073218	0.075041	0.028521	0.038515	0.066341	0.054794	0.05492	0.07327	0.041667	0.046656	0.01653	0.058269	0.050438	0.068708	0.057945	0.052632	0.064104	0.074092	0.079498	0.059066	0.097661	0.068749	0.0	0.057034	0.058872	0.047737	0.052429	0.062933	0.039113	0.076335	0.051343	0.052746	0.052561	0.059648	0.064708	0.102681	0.072101	0.061742	0.109048	0.0	0.023163	2022-05-22 11:32:02	c_target_real_22-05-2022 11-32-02_17228_17438.csv	1 days 20:58:49	44.98027777777778	2698.8166666666666
11	0.07422	0.092581	0.069676	0.086625	0.08396	0.072464	0.075729	0.06881	0.056769	0.104393	0.042967	0.053505	0.06923	0.0	0.049229	0.02588	0.035004	0.106703	0.05275	0.059856	0.071994	0.0	0.072484	0.064654	0.063392	0.028288	0.055724	0.065558	0.122627	0.079315	0.083931	0.098048	0.037442	0.07649	0.072916	0.071131	0.056974	0.06285	0.06996	0.0	0.054196	0.067337	0.058416	0.0	0.05563	0.044611	0.063039	0.082537	0.093627	0.055545	0.064572	0.054359	0.039068	0.048923	0.128833	0.085233	0.082484	0.03063	0.041225	0.07437	0.059322	0.07346	0.091756	0.055733	0.053952	0.016791	0.07794	0.067465	0.085795	0.077506	0.056715	0.070658	0.099104	0.084577	0.079006	0.13063	0.091958	0.0	0.069751	0.068784	0.050356	0.061084	0.084178	0.042623	0.102104	0.05451	0.068438	0.063945	0.062529	0.086552	0.1133	0.078608	0.070322	0.145861	0.0	0.025561	2022-05-22 16:49:09	c_target_real_22-05-2022 16-49-09_17228_17458.csv	2 days 02:15:56	50.26555555555556	3015.9333333333334
12	0.084615	0.102501	0.081542	0.097406	0.088259	0.096927	0.083528	0.071596	0.072034	0.114587	0.048244	0.055133	0.092601	0.0	0.054085	0.028358	0.042764	0.121183	0.061226	0.068256	0.079778	0.0	0.081014	0.080436	0.06686	0.031026	0.066667	0.078977	0.130139	0.10609	0.083179	0.117861	0.0418	0.095868	0.082527	0.086993	0.068761	0.071989	0.07755	0.0	0.06386	0.072081	0.073958	0.0	0.059943	0.057895	0.073948	0.094715	0.108047	0.061357	0.07966	0.063096	0.052257	0.065439	0.172325	0.095337	0.090424	0.030964	0.046327	0.073926	0.06475	0.084219	0.113695	0.064327	0.072165	0.017145	0.085788	0.077819	0.098111	0.089215	0.065706	0.083127	0.118955	0.089361	0.084949	0.174729	0.117227	0.0	0.079347	0.092004	0.054378	0.081705	0.097104	0.04606	0.113927	0.057033	0.089347	0.072001	0.077706	0.112951	0.121823	0.094572	0.094062	0.153133	0.0	0.024822	2022-05-22 21:04:17	c_target_real_22-05-2022 21-04-17_17228_17482.csv	2 days 06:31:04	54.51777777777778	3271.0666666666666
13	0.095161	0.121375	0.109069	0.102618	0.081914	0.129648	0.111726	0.068609	0.077172	0.101227	0.0507	0.060289	0.108538	0.0	0.060139	0.029688	0.0572	0.090598	0.062438	0.070415	0.088407	0.0	0.082129	0.079849	0.071287	0.0415	0.069226	0.089979	0.097294	0.09891	0.064592	0.148201	0.046306	0.12107	0.092776	0.094251	0.072832	0.080697	0.086613	0.0	0.062692	0.096414	0.084806	0.0	0.069292	0.065978	0.086978	0.096488	0.144522	0.07994	0.094695	0.068501	0.05542	0.069722	0.230499	0.127521	0.102729	0.032546	0.053264	0.06077	0.07436	0.11265	0.152077	0.067228	0.080419	0.019471	0.093017	0.091381	0.101514	0.095804	0.074261	0.093743	0.128398	0.069081	0.113626	0.201192	0.09742	0.0	0.093676	0.109665	0.062929	0.107502	0.088943	0.048204	0.106285	0.071195	0.096259	0.069832	0.093135	0.113079	0.146308	0.115696	0.111571	0.114485	0.0	0.023247	2022-05-23 01:18:32	c_target_real_23-05-2022 01-18-32_17228_17503.csv	2 days 10:45:19	58.75527777777778	3525.3166666666666
14	0.127286	0.143863	0.145889	0.109804	0.109116	0.14792	0.137767	0.09177	0.103224	0.133795	0.067815	0.080642	0.145179	0.0	0.080441	0.031162	0.068565	0.109756	0.065186	0.057751	0.109508	0.0	0.109854	0.073564	0.095352	0.05551	0.092596	0.091283	0.103115	0.095489	0.065353	0.157147	0.051641	0.142569	0.124096	0.126069	0.077194	0.090159	0.085654	0.0	0.083856	0.102029	0.099809	0.0	0.070777	0.088251	0.11634	0.129061	0.181194	0.09653	0.12062	0.085731	0.065567	0.076808	0.225581	0.148374	0.137409	0.033888	0.058575	0.06952	0.081038	0.150679	0.180472	0.071868	0.093541	0.023625	0.124418	0.106387	0.135783	0.116982	0.089768	0.107265	0.149639	0.066603	0.140238	0.158872	0.098675	0.0	0.101264	0.146686	0.071126	0.143793	0.118969	0.04971	0.141156	0.083305	0.097512	0.072475	0.098055	0.146014	0.172533	0.126239	0.131796	0.09471	0.0	0.023058	2022-05-23 05:36:34	c_target_real_23-05-2022 05-36-34_17228_17521.csv	2 days 15:03:21	63.05583333333333	3783.35
15	0.146236	0.152259	0.164636	0.132115	0.119789	0.197855	0.184275	0.102422	0.113451	0.15827	0.08504	0.107487	0.180174	0.0	0.107597	0.036494	0.079881	0.146808	0.068289	0.056218	0.146476	0.0	0.120714	0.0783	0.111502	0.074249	0.123855	0.09445	0.137925	0.127725	0.080517	0.180736	0.05483	0.160716	0.141787	0.146547	0.103253	0.103696	0.101371	0.0	0.112164	0.136472	0.12249	0.0	0.080323	0.104694	0.125624	0.167905	0.201455	0.129117	0.138377	0.114672	0.076761	0.076483	0.228547	0.164294	0.183796	0.040437	0.070603	0.092989	0.108395	0.201546	0.241396	0.090984	0.116957	0.0316	0.120855	0.142301	0.177598	0.152557	0.107954	0.126383	0.167039	0.089087	0.174009	0.149478	0.131986	0.0	0.119023	0.15918	0.094646	0.165052	0.143427	0.05784	0.159072	0.093985	0.109051	0.08433	0.083439	0.173243	0.196314	0.131654	0.173918	0.126683	0.0	0.024591	2022-05-23 09:53:07	c_target_real_23-05-2022 09-53-07_17228_17539.csv	2 days 19:19:54	67.33166666666666	4039.9
16	0.154599	0.172043	0.220214	0.176715	0.130043	0.211664	0.225174	0.110565	0.142394	0.187093	0.113748	0.143773	0.188316	0.0	0.120152	0.043193	0.106848	0.172678	0.07501	0.062453	0.145708	0.0	0.113949	0.083123	0.149143	0.082434	0.142602	0.098749	0.184486	0.169354	0.089461	0.178098	0.057751	0.183648	0.181209	0.15461	0.114769	0.114902	0.108347	0.0	0.138348	0.142992	0.141071	0.0	0.087107	0.102738	0.131547	0.208458	0.204818	0.144563	0.151163	0.13164	0.089355	0.07987	0.235396	0.176555	0.201337	0.04332	0.089713	0.10841	0.11306	0.21715	0.247382	0.103537	0.129645	0.035862	0.094911	0.184721	0.201718	0.18836	0.121354	0.125779	0.171519	0.099842	0.178638	0.199939	0.171201	0.0	0.138696	0.154746	0.10851	0.190003	0.144981	0.060677	0.15963	0.099614	0.128495	0.096831	0.080829	0.158644	0.217074	0.138262	0.21906	0.149114	0.0	0.027182	2022-05-23 14:09:52	c_target_real_23-05-2022 14-09-52_17228_17557.csv	2 days 23:36:39	71.61083333333333	4296.65
17	0.206789	0.210039	0.228799	0.180795	0.173943	0.213728	0.301189	0.118772	0.146307	0.204934	0.121497	0.185463	0.195459	0.0	0.141397	0.055178	0.121167	0.230971	0.08075	0.071953	0.150423	0.0	0.152416	0.111184	0.14699	0.078466	0.153398	0.098749	0.174055	0.223554	0.119662	0.177231	0.060202	0.182345	0.188902	0.172701	0.118726	0.137247	0.144923	0.0	0.185052	0.147462	0.14636	0.0	0.109304	0.100972	0.140054	0.232453	0.213592	0.140772	0.162509	0.176079	0.11952	0.104388	0.314862	0.185654	0.200073	0.053535	0.119999	0.145007	0.108748	0.224746	0.22663	0.103885	0.173411	0.047968	0.104865	0.203983	0.208282	0.202503	0.140701	0.133355	0.229421	0.133547	0.192363	0.220652	0.188899	0.0	0.147763	0.206986	0.145141	0.210371	0.175747	0.070889	0.213518	0.108482	0.171873	0.12952	0.108116	0.169434	0.25533	0.149245	0.243958	0.167618	0.0	0.032167	2022-05-23 19:22:54	c_target_real_23-05-2022 19-22-54_17228_17575.csv	3 days 04:49:41	76.82805555555555	4609.683333333333
18	0.22614	0.251961	0.270884	0.241828	0.189952	0.264035	0.36789	0.12015	0.142372	0.2046	0.135971	0.200597	0.198744	0.0	0.153047	0.060358	0.142675	0.288731	0.084603	0.07482	0.155012	0.0	0.166135	0.148718	0.142486	0.074169	0.162171	0.123269	0.186375	0.218599	0.136503	0.203008	0.065818	0.170215	0.179069	0.200353	0.158806	0.165096	0.193847	0.0	0.219293	0.197243	0.159868	0.0	0.126898	0.121214	0.152876	0.250215	0.285697	0.163281	0.174006	0.193917	0.12742	0.139628	0.380674	0.189706	0.237116	0.055665	0.124466	0.168481	0.122535	0.267694	0.293773	0.109869	0.196455	0.054353	0.113544	0.230747	0.236069	0.214914	0.151316	0.178373	0.30687	0.147158	0.257302	0.217533	0.202523	0.0	0.197645	0.275453	0.164906	0.216003	0.195948	0.075923	0.219897	0.121124	0.21136	0.153229	0.125891	0.22427	0.301844	0.166344	0.242932	0.202901	0.0	0.032376	2022-05-23 23:36:39	c_target_real_23-05-2022 23-36-39_17228_17599.csv	3 days 09:03:26	81.05722222222222	4863.433333333333
19	0.256402	0.247364	0.298895	0.247607	0.169339	0.302213	0.38502	0.112257	0.144224	0.210089	0.130431	0.195915	0.203822	0.0	0.133542	0.065198	0.158462	0.359454	0.089738	0.070038	0.154792	0.0	0.195717	0.177774	0.15916	0.072785	0.121242	0.141237	0.184747	0.195854	0.143791	0.187753	0.068617	0.18958	0.1681	0.187977	0.14313	0.180052	0.181196	0.0	0.241754	0.229622	0.174797	0.0	0.132121	0.08485	0.143787	0.286057	0.301777	0.175699	0.180213	0.178557	0.12501	0.157089	0.441827	0.199077	0.271888	0.059734	0.11601	0.183618	0.125163	0.311071	0.326709	0.10305	0.209565	0.043451	0.115131	0.257919	0.270076	0.224576	0.154553	0.147837	0.335127	0.110018	0.285491	0.231934	0.205059	0.0	0.209089	0.309394	0.127441	0.288922	0.152216	0.070451	0.23385	0.111538	0.235084	0.114557	0.129082	0.253288	0.302562	0.169513	0.218569	0.195422	0.0	0.03291	2022-05-24 03:50:58	c_target_real_24-05-2022 03-50-58_17228_17620.csv	3 days 13:17:45	85.29583333333333	5117.75
20	0.327335	0.33087	0.32419	0.300382	0.212996	0.404235	0.440268	0.150153	0.151004	0.249119	0.159012	0.230298	0.221498	0.0	0.178624	0.072515	0.165733	0.4808	0.120032	0.07971	0.196853	0.0	0.247234	0.191882	0.174903	0.080977	0.140103	0.188916	0.185894	0.2431	0.150425	0.211133	0.072779	0.217903	0.181266	0.219947	0.140595	0.208212	0.158115	0.0	0.180739	0.266721	0.21324	0.0	0.146263	0.08601	0.161209	0.382625	0.225614	0.209489	0.192484	0.238835	0.130804	0.15269	0.554059	0.214465	0.363673	0.061194	0.138838	0.199022	0.131656	0.416083	0.365061	0.108743	0.228606	0.050435	0.126713	0.289199	0.361249	0.250396	0.16165	0.150586	0.352874	0.113062	0.33686	0.231002	0.225632	0.0	0.199055	0.40172	0.125359	0.310214	0.182083	0.070135	0.296395	0.123155	0.258002	0.15323	0.145225	0.279623	0.34925	0.199804	0.252877	0.202627	0.0	0.034232	2022-05-24 08:04:27	c_target_real_24-05-2022 08-04-27_17228_17638.csv	3 days 17:31:14	89.52055555555556	5371.233333333334
21	0.394368	0.391094	0.346675	0.401786	0.283931	0.527299	0.588895	0.181494	0.164407	0.333217	0.167812	0.308043	0.257129	0.0	0.199998	0.082185	0.221682	0.610564	0.141871	0.083255	0.235048	0.0	0.301642	0.183897	0.216422	0.104525	0.157412	0.212829	0.228794	0.315317	0.160111	0.21338	0.084903	0.270896	0.190756	0.27862	0.188058	0.278501	0.188887	0.0	0.192011	0.356762	0.250244	0.0	0.173933	0.105416	0.176651	0.507995	0.301778	0.270063	0.216703	0.319462	0.150321	0.139394	0.7411	0.253918	0.486443	0.065883	0.184656	0.210868	0.17284	0.454714	0.4883	0.118006	0.271793	0.055899	0.139069	0.348281	0.403659	0.31804	0.174137	0.194928	0.466661	0.15123	0.450578	0.25205	0.242208	0.0	0.266253	0.485301	0.154073	0.332232	0.239106	0.078953	0.369825	0.147875	0.345099	0.204958	0.170901	0.338003	0.401293	0.237068	0.31974	0.210463	0.0	0.037965	2022-05-24 12:18:33	c_target_real_24-05-2022 12-18-33_17228_17656.csv	3 days 21:45:20	93.75555555555556	5625.333333333333
22	0.452972	0.359557	0.361434	0.423329	0.301917	0.487791	0.661428	0.209792	0.191663	0.392076	0.224463	0.358481	0.292265	0.0	0.23153	0.094052	0.225343	0.60311	0.152806	0.08459	0.256783	0.0	0.316598	0.245978	0.255675	0.119236	0.158326	0.262625	0.242329	0.339005	0.162083	0.203597	0.092317	0.314999	0.207318	0.331332	0.222446	0.357928	0.2268	0.0	0.256831	0.30804	0.279535	0.0	0.188904	0.118602	0.171267	0.618963	0.403653	0.330904	0.248204	0.346015	0.168281	0.129302	0.866134	0.288687	0.557798	0.071935	0.246993	0.216385	0.204911	0.371816	0.545135	0.123402	0.296363	0.065932	0.141486	0.41648	0.379268	0.331927	0.196501	0.232529	0.487483	0.182745	0.50453	0.27208	0.242826	0.0	0.284239	0.495371	0.184719	0.362852	0.277886	0.090821	0.345497	0.149229	0.419966	0.215341	0.180933	0.407472	0.422059	0.252653	0.345731	0.209132	0.0	0.045038	2022-05-24 17:12:47	c_target_real_24-05-2022 17-12-47_17228_17675.csv	4 days 02:39:34	98.65944444444445	5919.566666666667
23	0.499642	0.464223	0.410464	0.402745	0.334541	0.482279	0.726028	0.230635	0.204439	0.392243	0.265941	0.381163	0.312583	0.0	0.244659	0.109103	0.189436	0.649886	0.162609	0.084577	0.278153	0.0	0.35359	0.274868	0.263598	0.137987	0.144677	0.296416	0.230419	0.392582	0.153986	0.201839	0.098454	0.335815	0.230204	0.366463	0.265164	0.389513	0.256038	0.0	0.275302	0.320529	0.281782	0.0	0.211292	0.112079	0.195884	0.65872	0.418197	0.347902	0.260872	0.296954	0.176733	0.144871	0.817927	0.28047	0.58193	0.076406	0.294889	0.233616	0.227705	0.39392	0.527904	0.125945	0.339538	0.070756	0.142928	0.531764	0.40241	0.280413	0.204898	0.224209	0.457992	0.193549	0.518012	0.275914	0.242984	0.0	0.278601	0.485307	0.225267	0.358035	0.344586	0.101466	0.462131	0.151036	0.436435	0.166455	0.205651	0.423136	0.463857	0.26218	0.32638	0.222656	0.0	0.052719	2022-05-24 21:26:03	c_target_real_24-05-2022 21-26-03_17228_17693.csv	4 days 06:52:50	102.88055555555556	6172.833333333333
