dilution_number,C10_gr_fit,H12_gr_fit,A10_gr_fit,B2_gr_fit,H9_gr_fit,H5_gr_fit,C11_gr_fit,G11_gr_fit,D2_gr_fit,F10_gr_fit,C1_gr_fit,E8_gr_fit,H2_gr_fit,B6_gr_fit,G8_gr_fit,H1_gr_fit,C3_gr_fit,D5_gr_fit,B7_gr_fit,F8_gr_fit,E7_gr_fit,G1_gr_fit,B11_gr_fit,A12_gr_fit,D10_gr_fit,E2_gr_fit,G7_gr_fit,A4_gr_fit,G10_gr_fit,G4_gr_fit,G12_gr_fit,H7_gr_fit,C12_gr_fit,G9_gr_fit,D3_gr_fit,D8_gr_fit,D1_gr_fit,C6_gr_fit,D4_gr_fit,G6_gr_fit,H11_gr_fit,F1_gr_fit,A3_gr_fit,G2_gr_fit,G3_gr_fit,D6_gr_fit,F9_gr_fit,E10_gr_fit,C7_gr_fit,F6_gr_fit,C4_gr_fit,D7_gr_fit,H10_gr_fit,E9_gr_fit,H8_gr_fit,A5_gr_fit,A8_gr_fit,G5_gr_fit,B8_gr_fit,D9_gr_fit,H3_gr_fit,D11_gr_fit,A1_gr_fit,E12_gr_fit,B3_gr_fit,F3_gr_fit,E5_gr_fit,F5_gr_fit,C5_gr_fit,C8_gr_fit,B10_gr_fit,H6_gr_fit,F11_gr_fit,F7_gr_fit,A2_gr_fit,B5_gr_fit,E3_gr_fit,B4_gr_fit,F4_gr_fit,C2_gr_fit,F2_gr_fit,A7_gr_fit,B12_gr_fit,E4_gr_fit,B9_gr_fit,A9_gr_fit,H4_gr_fit,C9_gr_fit,F12_gr_fit,A11_gr_fit,E1_gr_fit,E11_gr_fit,A6_gr_fit,B1_gr_fit,E6_gr_fit,D12_gr_fit,C10_ord_fit,H12_ord_fit,A10_ord_fit,B2_ord_fit,H9_ord_fit,H5_ord_fit,C11_ord_fit,G11_ord_fit,D2_ord_fit,F10_ord_fit,C1_ord_fit,E8_ord_fit,H2_ord_fit,B6_ord_fit,G8_ord_fit,H1_ord_fit,C3_ord_fit,D5_ord_fit,B7_ord_fit,F8_ord_fit,E7_ord_fit,G1_ord_fit,B11_ord_fit,A12_ord_fit,D10_ord_fit,E2_ord_fit,G7_ord_fit,A4_ord_fit,G10_ord_fit,G4_ord_fit,G12_ord_fit,H7_ord_fit,C12_ord_fit,G9_ord_fit,D3_ord_fit,D8_ord_fit,D1_ord_fit,C6_ord_fit,D4_ord_fit,G6_ord_fit,H11_ord_fit,F1_ord_fit,A3_ord_fit,G2_ord_fit,G3_ord_fit,D6_ord_fit,F9_ord_fit,E10_ord_fit,C7_ord_fit,F6_ord_fit,C4_ord_fit,D7_ord_fit,H10_ord_fit,E9_ord_fit,H8_ord_fit,A5_ord_fit,A8_ord_fit,G5_ord_fit,B8_ord_fit,D9_ord_fit,H3_ord_fit,D11_ord_fit,A1_ord_fit,E12_ord_fit,B3_ord_fit,F3_ord_fit,E5_ord_fit,F5_ord_fit,C5_ord_fit,C8_ord_fit,B10_ord_fit,H6_ord_fit,F11_ord_fit,F7_ord_fit,A2_ord_fit,B5_ord_fit,E3_ord_fit,B4_ord_fit,F4_ord_fit,C2_ord_fit,F2_ord_fit,A7_ord_fit,B12_ord_fit,E4_ord_fit,B9_ord_fit,A9_ord_fit,H4_ord_fit,C9_ord_fit,F12_ord_fit,A11_ord_fit,E1_ord_fit,E11_ord_fit,A6_ord_fit,B1_ord_fit,E6_ord_fit,D12_ord_fit,C10_R2_fit,H12_R2_fit,A10_R2_fit,B2_R2_fit,H9_R2_fit,H5_R2_fit,C11_R2_fit,G11_R2_fit,D2_R2_fit,F10_R2_fit,C1_R2_fit,E8_R2_fit,H2_R2_fit,B6_R2_fit,G8_R2_fit,H1_R2_fit,C3_R2_fit,D5_R2_fit,B7_R2_fit,F8_R2_fit,E7_R2_fit,G1_R2_fit,B11_R2_fit,A12_R2_fit,D10_R2_fit,E2_R2_fit,G7_R2_fit,A4_R2_fit,G10_R2_fit,G4_R2_fit,G12_R2_fit,H7_R2_fit,C12_R2_fit,G9_R2_fit,D3_R2_fit,D8_R2_fit,D1_R2_fit,C6_R2_fit,D4_R2_fit,G6_R2_fit,H11_R2_fit,F1_R2_fit,A3_R2_fit,G2_R2_fit,G3_R2_fit,D6_R2_fit,F9_R2_fit,E10_R2_fit,C7_R2_fit,F6_R2_fit,C4_R2_fit,D7_R2_fit,H10_R2_fit,E9_R2_fit,H8_R2_fit,A5_R2_fit,A8_R2_fit,G5_R2_fit,B8_R2_fit,D9_R2_fit,H3_R2_fit,D11_R2_fit,A1_R2_fit,E12_R2_fit,B3_R2_fit,F3_R2_fit,E5_R2_fit,F5_R2_fit,C5_R2_fit,C8_R2_fit,B10_R2_fit,H6_R2_fit,F11_R2_fit,F7_R2_fit,A2_R2_fit,B5_R2_fit,E3_R2_fit,B4_R2_fit,F4_R2_fit,C2_R2_fit,F2_R2_fit,A7_R2_fit,B12_R2_fit,E4_R2_fit,B9_R2_fit,A9_R2_fit,H4_R2_fit,C9_R2_fit,F12_R2_fit,A11_R2_fit,E1_R2_fit,E11_R2_fit,A6_R2_fit,B1_R2_fit,E6_R2_fit,D12_R2_fit,C10_gr_area,H12_gr_area,A10_gr_area,B2_gr_area,H9_gr_area,H5_gr_area,C11_gr_area,G11_gr_area,D2_gr_area,F10_gr_area,C1_gr_area,E8_gr_area,H2_gr_area,B6_gr_area,G8_gr_area,H1_gr_area,C3_gr_area,D5_gr_area,B7_gr_area,F8_gr_area,E7_gr_area,G1_gr_area,B11_gr_area,A12_gr_area,D10_gr_area,E2_gr_area,G7_gr_area,A4_gr_area,G10_gr_area,G4_gr_area,G12_gr_area,H7_gr_area,C12_gr_area,G9_gr_area,D3_gr_area,D8_gr_area,D1_gr_area,C6_gr_area,D4_gr_area,G6_gr_area,H11_gr_area,F1_gr_area,A3_gr_area,G2_gr_area,G3_gr_area,D6_gr_area,F9_gr_area,E10_gr_area,C7_gr_area,F6_gr_area,C4_gr_area,D7_gr_area,H10_gr_area,E9_gr_area,H8_gr_area,A5_gr_area,A8_gr_area,G5_gr_area,B8_gr_area,D9_gr_area,H3_gr_area,D11_gr_area,A1_gr_area,E12_gr_area,B3_gr_area,F3_gr_area,E5_gr_area,F5_gr_area,C5_gr_area,C8_gr_area,B10_gr_area,H6_gr_area,F11_gr_area,F7_gr_area,A2_gr_area,B5_gr_area,E3_gr_area,B4_gr_area,F4_gr_area,C2_gr_area,F2_gr_area,A7_gr_area,B12_gr_area,E4_gr_area,B9_gr_area,A9_gr_area,H4_gr_area,C9_gr_area,F12_gr_area,A11_gr_area,E1_gr_area,E11_gr_area,A6_gr_area,B1_gr_area,E6_gr_area,D12_gr_area,C10_Area,H12_Area,A10_Area,B2_Area,H9_Area,H5_Area,C11_Area,G11_Area,D2_Area,F10_Area,C1_Area,E8_Area,H2_Area,B6_Area,G8_Area,H1_Area,C3_Area,D5_Area,B7_Area,F8_Area,E7_Area,G1_Area,B11_Area,A12_Area,D10_Area,E2_Area,G7_Area,A4_Area,G10_Area,G4_Area,G12_Area,H7_Area,C12_Area,G9_Area,D3_Area,D8_Area,D1_Area,C6_Area,D4_Area,G6_Area,H11_Area,F1_Area,A3_Area,G2_Area,G3_Area,D6_Area,F9_Area,E10_Area,C7_Area,F6_Area,C4_Area,D7_Area,H10_Area,E9_Area,H8_Area,A5_Area,A8_Area,G5_Area,B8_Area,D9_Area,H3_Area,D11_Area,A1_Area,E12_Area,B3_Area,F3_Area,E5_Area,F5_Area,C5_Area,C8_Area,B10_Area,H6_Area,F11_Area,F7_Area,A2_Area,B5_Area,E3_Area,B4_Area,F4_Area,C2_Area,F2_Area,A7_Area,B12_Area,E4_Area,B9_Area,A9_Area,H4_Area,C9_Area,F12_Area,A11_Area,E1_Area,E11_Area,A6_Area,B1_Area,E6_Area,D12_Area,time[h]
1,0.019018710403054095,0.01970625661235248,0.01759116429399896,0.0,0.018994224064287264,0.019979357772430442,0.016305414138355925,0.01770349266993147,0.018002918430843957,0.020348501222556787,0.016686338000713497,0.018088024549468614,0.020425065472285512,0.020040618950599533,0.012067849054659028,0.019081037441131297,0.020288080660803596,0.017747734012030274,0.019587069306946057,0.019261795623788804,0.011729313114975748,0.015433276899827906,0.018849826088735835,0.019501069787163327,0.01901599154116065,0.018051624685203087,0.017919070237199613,0.01837251432462418,0.016804363794574787,0.01905744669594209,0.017312063884354276,0.01950525057142644,0.018948208662315436,0.019806443982484656,0.01618891395881641,0.0,0.01862168015767939,0.01798004322178775,0.0,0.0,0.0,0.0178446294066412,0.020840462284723273,0.017957846085333237,0.020156433203079516,0.014764077688938414,0.01821164481750992,0.02012561544895536,0.01973823991161528,0.018501238076123663,0.01267303321506519,0.018352058077164723,0.017280277986150984,0.01970642908721239,0.018248459269762908,0.01889290139967913,0.01838557844673055,0.018912606761441485,0.019393350121197854,0.01768505471897985,0.02036562042003466,0.019012293577437812,0.016867665580025944,0.01836093499884063,0.01959615758273479,0.018523281550148395,0.01834776898700132,0.017400166215124985,0.019333957789875504,0.018249075960517492,0.0,0.019803982655450483,0.0165481551474521,0.019254747865313993,0.017638871126231862,0.01917940217198214,0.018901757942310967,0.019047702363866003,0.018535717666521904,0.01971647735148948,0.01753537779899748,0.01876890441791105,0.01998825006363745,0.018721246453153314,0.020335114617659633,0.02139283270622665,0.01892663642759856,0.019301912956798378,0.01820314349100901,0.018908708350014722,0.016264611169901234,0.01763427905613567,0.01897196851011633,0.018343528261030733,0.01834242009993893,0.021150662174175622,-6.802406539505198,-7.042060258362676,-6.24117001768774,0.0,-8.706334263755204,-7.4701098692534496,-6.752967387453541,-6.9514210200898185,-6.876003100857844,-7.030598797601973,-6.312325429592925,-6.652355598709164,-7.291040606243439,-6.807837220703885,-5.991297132580326,-6.6441083576653615,-7.025445730832078,-7.416440133658681,-6.291329809528932,-6.750172957011687,-5.185558959353607,-6.167261866913291,-7.040880760844956,-6.39348325049871,-7.554834392968014,-7.311636787767728,-6.595655834284548,-5.9742861093661634,-6.408461014072922,-9.060876580152634,-6.639509309038954,-6.850939075102283,-7.363484149889512,-6.969966789270179,-6.384028860696641,0.0,-6.4807553260231785,-6.934396931141009,0.0,0.0,0.0,-6.658881302982797,-6.948900246254308,-7.2390418818354,-7.265864756084208,-6.803256063812119,-8.478444764979452,-7.362358219271895,-7.051296686671924,-6.984900081225281,-6.576377173740773,-6.8338842613349895,-6.542847881078894,-6.844955178300143,-7.242844648984582,-7.083866257361144,-6.379309251545416,-6.536442550352622,-6.654272513961036,-7.609307798887691,-6.897130282749016,-7.4229542019884365,-6.612638185737738,-6.943917859860063,-6.78812099257718,-6.844134715496686,-6.804192006551113,-7.144561882241802,-6.647080451131619,-6.448810866202393,0.0,-6.954102305018732,-6.836564047894942,-6.641388314848824,-6.569889852283201,-6.624022483994664,-6.613061932214835,-6.886557707359359,-6.996779924261002,-7.544137417047642,-6.554474059139281,-6.967687238404116,-6.966866182079486,-6.862468451027561,-6.80218761795437,-6.84518835362977,-7.054186937726326,-6.729751768384816,-6.767247681592123,-6.703007252631238,-6.452140506625232,-6.858718224229819,-7.31528635785076,-6.649760707552949,-6.837726675303237,-6.749557792790808,0.9981460278709817,0.999405441736033,0.9976780071525292,0.0,0.9982183210259746,0.9990767830386897,0.995740573524264,0.9995570842655812,0.9963426913850768,0.998808264007889,0.9983581380090603,0.99951121528001,0.9998367344438553,0.9984860487931598,0.9968791271924725,0.9983944311165662,0.9995494532506755,0.9989042065861526,0.99839286419158,0.9991933235693398,0.8254579926889208,0.9985852332598,0.9978914344146312,0.9995804307770634,0.9929896521404922,0.9948736109101344,0.998619331349521,0.9991842678101289,0.9992589692521388,0.9983995802988241,0.9986695781154697,0.9994720234582619,0.9985311699437154,0.9984304208332088,0.989414278533004,0.0,0.9984834839291034,0.9992073226471498,0.0,0.0,0.0,0.9992811050457548,0.9996999324709595,0.9974550787886222,0.9996497760511596,0.996826006061249,0.9992143048723446,0.9972060242686622,0.9998381637992297,0.9984974620988729,0.9881725657589661,0.9976901637706572,0.9957849912388842,0.9988516260319188,0.9959891116390649,0.9920197470357771,0.9988478581042859,0.997949804470921,0.9980077039473486,0.9952439037591475,0.9961210334137462,0.9993442597987322,0.9995117869451509,0.9933220410404808,0.9981752252345955,0.9985081978451689,0.9989276484789296,0.997164317980899,0.9980705163004174,0.9990132826014467,0.0,0.9994734181645845,0.9954612461146248,0.9983927609760587,0.9983268315048,0.9981058828942992,0.9988314093663516,0.9930267660334957,0.9987106789691801,0.9991862427617018,0.9985931456599942,0.9895548198765923,0.9991865283464479,0.9985965105845019,0.9999716735478061,0.9989258438302885,0.9979028341578108,0.9986505147551851,0.9926609789774175,0.9979014376650596,0.9979761696136252,0.9951068383076732,0.9989750045761393,0.9983592217019354,0.9970595493660103,0.9992468433397743,[0.01336242],[0.01272786],[0.01320974],0.0,[0.01431177],[0.0131164],[0.01333798],[0.01162955],[0.0127429],[0.0157427],[0.01261463],[0.01370488],[0.01187731],[0.01729713],[0.01123983],[0.0129401],[0.01601508],[0.0145745],[0.01563933],[0.01431781],[0.01366548],[0.01112702],[0.01228294],[0.01481508],[0.01516516],[0.01042928],[0.01176407],[0.01501969],[0.01374868],[0.01219197],[0.00866024],[0.01343048],[0.02127963],[0.0158519],[0.01088603],0.0,[0.01534926],[0.01443491],0.0,0.0,0.0,[0.0101643],[0.01195081],[0.00916268],[0.01175918],[0.01420595],[0.01008283],[0.01173814],[0.01502684],[0.01233173],[0.01779617],[0.01076131],[0.01386675],[0.0140174],[0.01300091],[0.01764971],[0.01328198],[0.01801022],[0.01485678],[0.0104894],[0.02033173],[0.01216744],[0.01127351],[0.01550667],[0.01421494],[0.01088217],[0.01105385],[0.01282886],[0.01317606],[0.01324535],0.0,[0.01592945],[0.0162974],[0.01502293],[0.01201257],[0.01314835],[0.01293202],[0.01193741],[0.0142041],[0.01254983],[0.01056864],[0.01457544],[0.01386579],[0.0130567],[0.01465609],[0.01821462],[0.0177855],[0.01459584],[0.01330115],[0.01400354],[0.01001183],[0.01211806],[0.01288597],[0.0120103],[0.01294221],[0.01851049],333.84109827006455,317.98740361085936,404.58950181870654,0.0,755.2203512947211,408.9042309355219,502.69311851620444,362.55172007929195,397.26037917397133,393.3088930078797,315.158654457171,342.39691414634893,296.7375766310706,432.1440613832821,505.5674142696851,323.2899991379703,400.11400468375564,549.2962311570584,304.9129409991835,357.7100007631418,341.4124774703961,346.88547025895576,382.92105465926744,288.8428149786456,571.5574244257552,393.0674324257379,293.9085824857904,292.83202615205266,343.4912992039036,643.3601330431509,324.2976640340021,335.541488420255,663.3933212121635,396.0371417343979,339.3723985766419,0.0,383.4793384054092,450.0089925780535,0.0,0.0,0.0,253.94043244887746,232.99954052330807,408.25349342016216,293.78633459255093,638.9838412195528,532.062516928078,365.9371432693002,375.42420333815727,384.44221928464174,939.0892109973936,268.8559590775012,432.2966185426726,350.2047072913942,489.9895314558329,550.2305779757953,258.95270907114343,449.9596572169296,371.17540133562505,471.81312653830526,507.9593985418005,379.3204228574549,351.4520611762516,580.6740087556216,355.1399121561666,271.87556940392955,276.1645907786095,483.5050205485185,329.1850660991742,330.91613225265246,0.0,397.97466589191674,614.2301791577926,375.326535795988,300.1168432578516,328.4926963442816,323.08813306340477,298.2390755139586,442.81353075152066,391.2414848378311,264.0424140258126,454.38996873607175,346.41693209604927,326.20314044155305,285.7430012278276,355.1221029441903,554.4639172929036,364.6561522638822,498.08451614321103,349.85850439799606,374.91022536667265,377.78105571182715,401.7207977600186,300.06035094117334,403.4740874830959,360.8905606386758,5.813888888888889
2,0.01910782611034284,0.019146453684259927,0.019490447056731797,0.0,0.0174048439882771,0.018274214000020102,0.019400698313922545,0.016906532965179872,0.01669657752395799,0.018268427824634094,0.017677944118778,0.01891962711041199,0.01879978239096014,0.019365141583734903,0.013061578333324731,0.018973468776431187,0.01932056154936284,0.018015719542083603,0.018230082112401035,0.01880012986200213,0.019363340537849473,0.01814939492721395,0.02006481143455404,0.01957775957407981,0.019027550104341585,0.018859309864066386,0.019843137842890112,0.02031227530445368,0.019093801727182478,0.014187675391416818,0.018079306144373464,0.019380177021767513,0.019475486327805828,0.019325026777198686,0.01768584360692542,0.0,0.019142021099356595,0.01872222259663323,0.0,0.0,0.0,0.01820848083186947,0.01658018522074365,0.01910782611034284,0.018931910941051597,0.01618894487173559,0.016103294718197544,0.019023901873228003,0.01952546703293288,0.018404151910686443,0.013604455024229025,0.018785443215927528,0.01830766694716751,0.019166574589206054,0.018642338114093177,0.020719639592056572,0.016966698579733038,0.018489453340636307,0.019652618118815846,0.018214358508546177,0.02006500355714645,0.01853209223479742,0.01643128324985836,0.01912565344644236,0.02015301927521164,0.018399327634565917,0.018732659204881177,0.018294442879111236,0.018982120301458613,0.019319463898404617,0.0,0.01849748741611639,0.017783265535174005,0.019739544567439555,0.019213726733423017,0.019689331199394665,0.01868184162310831,0.019942256011299522,0.018904765688705995,0.01713971186775306,0.018333786726515214,0.019825263567302524,0.019216426397882253,0.018296776501876628,0.01909930408290604,0.019921153135894223,0.01905432488822002,0.01899822487665348,0.019658072605773656,0.02062046295874929,0.018630035274710435,0.019223163037161116,0.018561818282327724,0.018617897615611757,0.019083376893741236,0.021127868327804968,-11.551526244092106,-11.578842003463526,-11.669863022658523,0.0,-10.770958627981619,-11.107301481791886,-11.646175448105458,-10.444210726621597,-10.642866255788567,-11.069992770199613,-11.05730831104192,-11.497787854394073,-11.372675093121957,-11.749436876450732,-10.093113501254726,-11.440137274336074,-11.700155084959967,-11.179195870519758,-11.2551085260917,-11.513048432703314,-11.662926016308166,-11.23170778926046,-11.806376341389786,-11.828043260523552,-11.459086715032512,-11.363504228506805,-11.853100750161268,-11.860756152625898,-11.532501631381688,-9.236798777115318,-11.04063626021965,-11.67916299412241,-11.675808837765292,-11.635841941304088,-11.024495807802314,0.0,-11.647147594090839,-11.470599445452207,0.0,0.0,0.0,-11.353075329445689,-10.20035601154543,-11.551526244092106,-11.498701701923473,-10.41762826338213,-10.139045299693482,-11.531892769515636,-11.65618158932762,-11.429907487840852,-10.156052712879886,-11.58409362196241,-11.179019208690534,-11.58455811857827,-11.459034500531686,-12.256037008953454,-10.42080761026208,-11.270706380026256,-11.743857452333968,-11.151828242089973,-11.896200562117963,-11.428482209863649,-10.541312684083596,-11.570160016838996,-11.962393261096478,-11.372253084306857,-11.567634117551494,-11.277674029389042,-11.451082430206261,-11.657012165579914,0.0,-11.29862710035358,-11.194048821077539,-11.943193983786305,-11.56202493552301,-11.651670625142485,-11.43903629939884,-11.816026175512306,-11.628852308397727,-10.394246233210165,-11.400106074145548,-11.806723931683687,-11.406490493878987,-11.27259915702458,-11.498659912142534,-11.892230139754044,-11.630946929924285,-11.540508153032404,-11.755048110973519,-12.281666235532738,-11.501506175653235,-11.72828210149851,-11.359285688607272,-11.30851223596181,-11.550779238905465,-12.357503173038497,0.9948521175766937,0.9972854917645573,0.9982071569109747,0.0,0.9979447725241689,0.9971541876221406,0.9956596908007013,0.9985848582972234,0.9954222558056125,0.997815177147673,0.9992235196102298,0.9978966607632761,0.9971602885521359,0.9974596401089773,0.9996273191210872,0.9973395297359132,0.9950950715266303,0.9985830550178457,0.9979624094775161,0.9978642196975425,0.9973857091028048,0.9985569071489059,0.9984912751008815,0.9982008949336152,0.99676745834374,0.994853589469008,0.9984732863424853,0.9980992101544875,0.9923597413775783,0.9900235340043823,0.9983914023335092,0.9985174425823473,0.9958487457360323,0.9950339691148279,0.9993091399135127,0.0,0.9976149414150691,0.9958544714621503,0.0,0.0,0.0,0.9987532008124176,0.9790006253810094,0.9948521175766937,0.9967298249719071,0.9919871153259867,0.9947103763224315,0.9957194831627199,0.9978416198583644,0.9986444260593714,0.991378176960833,0.9986807748397899,0.9962271674960536,0.9968655022639423,0.9983275470544412,0.995116265131008,0.9980249988833972,0.9963974934626056,0.996964091005508,0.9973985334757152,0.9952038208508663,0.9985737304021515,0.9950675530514304,0.9949889248861483,0.9969253091530342,0.9979732541661078,0.999290212744527,0.9974702434418214,0.997850314655095,0.9986102044495806,0.0,0.9992711044997393,0.992135729858817,0.9974161967348951,0.9982629183930275,0.9997776509998545,0.9987148033868632,0.9915040619363302,0.9980731598671017,0.9842409211654946,0.9983638640990505,0.9979498359527919,0.9996873207431134,0.9988351694826549,0.9984601110156938,0.9945572469596903,0.9990319370922547,0.9978171933929895,0.9971567458225271,0.9962125011935382,0.9968951821140503,0.9963325420068272,0.9970304295237487,0.997713341540266,0.9963383732827032,0.9994661450236767,[0.0203361],[0.02012188],[0.01957637],0.0,[0.0169287],[0.0188872],[0.02084151],[0.01653075],[0.01787495],[0.01817539],[0.01821282],[0.01982821],[0.01959418],[0.02026475],[0.01365056],[0.01971396],[0.020686],[0.01862614],[0.01890978],[0.02004408],[0.02028158],[0.01871978],[0.02004043],[0.02046479],[0.01979915],[0.02020366],[0.02053631],[0.02112682],[0.02161637],[0.0124933],[0.01857285],[0.02010793],[0.02088579],[0.02049356],[0.01731069],0.0,[0.02029441],[0.02018199],0.0,0.0,0.0,[0.01862769],[0.01370307],[0.0203361],[0.01993323],[0.01788686],[0.01479538],[0.0211813],[0.02007472],[0.01876957],[0.01925394],[0.01897813],[0.01928704],[0.02017794],[0.01982374],[0.02159239],[0.01632499],[0.02149837],[0.02209447],[0.01906316],[0.02146714],[0.01957275],[0.01491902],[0.02128384],[0.02098017],[0.01954618],[0.01886732],[0.0190109],[0.01959388],[0.02003954],0.0,[0.01860389],[0.01947792],[0.02135404],[0.01938172],[0.01996138],[0.01908932],[0.02196325],[0.02057584],[0.01457586],[0.01875549],[0.01970525],[0.01937205],[0.02027077],[0.01962673],[0.02172713],[0.02144038],[0.02088592],[0.02086224],[0.02209454],[0.01918496],[0.02116438],[0.0207164],[0.01934937],[0.02015462],[0.02137322],175.24950591741225,173.40342298511797,168.70244857095312,0.0,145.88571809589783,162.76339498931506,179.6049446966072,142.45629150005627,221.98691026074346,156.62925126976248,156.95183340699253,170.87268106616636,168.85594238270014,174.63463705598974,369.58414807803655,169.88817742295043,178.26487487873786,160.51364510384386,162.95798417334123,172.73301556254506,174.7797352857975,161.3206137030837,110.47287668545084,176.35852235499817,170.62229049128143,174.10821482197517,176.9748352821952,116.46157665852807,186.2824441579556,107.66295015833695,160.05441160004688,173.28319891056702,179.9865285933397,176.6064321075549,149.1775512031715,0.0,174.89025180930958,173.92143102947733,0.0,0.0,0.0,160.52700188672566,75.53816952927058,175.24950591741225,171.77775685978662,222.13473599345463,127.50153160568911,182.5331940477535,172.9970264633565,161.7497525607765,521.2934795061968,163.54698084343295,166.20909406585872,173.88655511781008,170.83422981926554,186.07581950492644,140.68317832472755,185.2655529608511,190.40256471050418,164.27981351271632,184.99645879695427,168.6712150872833,128.56699402222117,183.41681972041263,180.79990017391992,168.44226039965503,162.5920505879535,163.8293860585211,168.8533595458453,172.69387158112252,0.0,160.32195897626343,241.89400640513196,184.02182832267368,167.02502189593037,110.03713184333307,164.50524549244392,189.27177567525135,177.31554525636426,80.34940699673146,161.6284066693737,169.813123809113,106.78842002518192,174.68655473878576,169.1363927397844,187.2369185954081,184.76587526268986,179.98766952149253,179.78359672360085,190.40313140941055,165.3294266747729,182.3873626712985,178.52685409755892,166.74621341998002,173.68560828724253,117.81985727206094,10.061388888888889
