PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
11643 CultureBoxSmall_03 MediaBoxSmall_01 11643 GP_STARTprotocol_3of3_schedule "12-08-2021 12-45-27" PlateHotel.01_1_3 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11654 GP_15READs_and_incubate_with_schedule "12-08-2021 19-04-18" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11666 GP_TRANSFERprotocol_with_schedule "12-08-2021 19-36-07" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11669 GP_9READs_and_incubate_with_schedule "12-08-2021 23-21-09" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11684 GP_TRANSFERprotocol_with_schedule "12-08-2021 23-51-01" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11687 GP_9READs_and_incubate_with_schedule "13-08-2021 03-36-39" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11702 GP_TRANSFERprotocol_with_schedule "13-08-2021 04-08-44" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11705 GP_9READs_and_incubate_with_schedule "13-08-2021 07-52-19" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11720 GP_TRANSFERprotocol_with_schedule "13-08-2021 08-24-22" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11723 GP_9READs_and_incubate_with_schedule "13-08-2021 12-07-55" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11738 GP_TRANSFERprotocol_with_schedule "13-08-2021 12-37-45" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11740 GP_9READs_and_incubate_with_schedule "13-08-2021 16-19-37" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11758 GP_TRANSFERprotocol_with_schedule "13-08-2021 16-51-12" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11761 GP_9READs_and_incubate_with_schedule "13-08-2021 21-19-45" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11784 GP_TRANSFERprotocol_with_schedule "13-08-2021 21-51-31" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11787 GP_9READs_and_incubate_with_schedule "14-08-2021 01-36-57" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11802 GP_TRANSFERprotocol_with_schedule "14-08-2021 02-06-46" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11805 GP_9READs_and_incubate_with_schedule "14-08-2021 05-52-51" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11820 GP_TRANSFERprotocol_with_schedule "14-08-2021 06-24-45" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11823 GP_9READs_and_incubate_with_schedule "14-08-2021 10-05-07" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11838 GP_TRANSFERprotocol_with_schedule "14-08-2021 10-36-49" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11841 GP_9READs_and_incubate_with_schedule "14-08-2021 14-20-03" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11856 GP_TRANSFERprotocol_with_schedule "14-08-2021 14-50-31" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11859 GP_9READs_and_incubate_with_schedule "14-08-2021 19-34-46" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11875 GP_TRANSFERprotocol_with_schedule "14-08-2021 20-07-05" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11879 GP_9READs_and_incubate_with_schedule "14-08-2021 23-50-02" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11901 GP_TRANSFERprotocol_with_schedule "15-08-2021 00-22-02" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11904 GP_9READs_and_incubate_with_schedule "15-08-2021 04-05-21" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11919 GP_TRANSFERprotocol_with_schedule "15-08-2021 04-37-38" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11922 GP_9READs_and_incubate_with_schedule "15-08-2021 08-18-53" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11937 GP_TRANSFERprotocol_with_schedule "15-08-2021 08-50-44" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11940 GP_9READs_and_incubate_with_schedule "15-08-2021 12-36-59" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11955 GP_TRANSFERprotocol_with_schedule "15-08-2021 13-09-51" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11958 GP_9READs_and_incubate_with_schedule "15-08-2021 16-54-50" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11973 GP_TRANSFERprotocol_with_schedule "15-08-2021 17-25-13" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11976 GP_9READs_and_incubate_with_schedule "15-08-2021 22-06-05" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11992 GP_TRANSFERprotocol_with_schedule "15-08-2021 22-38-17" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 11996 GP_9READs_and_incubate_with_schedule "16-08-2021 02-22-11" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12018 GP_TRANSFERprotocol_with_schedule "16-08-2021 02-54-14" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12021 GP_9READs_and_incubate_with_schedule "16-08-2021 06-40-52" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12036 GP_TRANSFERprotocol_with_schedule "16-08-2021 07-10-55" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12039 GP_9READs_and_incubate_with_schedule "16-08-2021 10-56-11" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12054 GP_TRANSFERprotocol_with_schedule "16-08-2021 11-26-18" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12056 GP_9READs_and_incubate_with_schedule "16-08-2021 15-07-32" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12072 GP_TRANSFERprotocol_with_schedule "16-08-2021 15-38-49" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12074 GP_9READs_and_incubate_with_schedule "16-08-2021 20-32-33" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12090 GP_TRANSFERprotocol_with_schedule "16-08-2021 21-04-35" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12093 GP_9READs_and_incubate_with_schedule "17-08-2021 00-45-09" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12109 GP_TRANSFERprotocol_with_schedule "17-08-2021 01-17-23" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12113 GP_9READs_and_incubate_with_schedule "17-08-2021 04-59-40" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12135 GP_TRANSFERprotocol_with_schedule "17-08-2021 05-29-42" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12138 GP_9READs_and_incubate_with_schedule "17-08-2021 09-14-23" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12153 GP_TRANSFERprotocol_with_schedule "17-08-2021 09-44-29" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12156 GP_9READs_and_incubate_with_schedule "17-08-2021 14-10-08" Liconic.01_1_18 Liconic.01_1_18
11643 CultureBoxSmall_03 MediaBoxSmall_01 12172 GP_TRANSFERprotocol_with_schedule "17-08-2021 14-40-33" Liconic.01_1_18 Liconic.01_1_18
