PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
11645 CultureBoxSmall_05 MediaBoxSmall_01 11645 GP_STARTprotocol_2of3_schedule "12-08-2021 14-30-09" PlateHotel.01_1_5 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11657 GP_14READs_and_incubate_with_schedule "12-08-2021 20-02-57" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11670 GP_TRANSFERprotocol_with_schedule "12-08-2021 20-32-45" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11673 GP_9READs_and_incubate_with_schedule "13-08-2021 00-17-49" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11688 GP_TRANSFERprotocol_with_schedule "13-08-2021 00-47-40" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11691 GP_9READs_and_incubate_with_schedule "13-08-2021 04-31-13" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11706 GP_TRANSFERprotocol_with_schedule "13-08-2021 05-03-10" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11709 GP_9READs_and_incubate_with_schedule "13-08-2021 08-47-01" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11724 GP_TRANSFERprotocol_with_schedule "13-08-2021 09-17-15" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11727 GP_9READs_and_incubate_with_schedule "13-08-2021 13-00-12" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11742 GP_TRANSFERprotocol_with_schedule "13-08-2021 13-32-57" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11745 GP_9READs_and_incubate_with_schedule "13-08-2021 17-13-39" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11764 GP_TRANSFERprotocol_with_schedule "13-08-2021 17-43-52" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11767 GP_9READs_and_incubate_with_schedule "13-08-2021 22-18-22" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11788 GP_TRANSFERprotocol_with_schedule "13-08-2021 22-50-25" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11791 GP_9READs_and_incubate_with_schedule "14-08-2021 02-33-39" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11806 GP_TRANSFERprotocol_with_schedule "14-08-2021 03-03-30" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11809 GP_9READs_and_incubate_with_schedule "14-08-2021 06-47-14" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11824 GP_TRANSFERprotocol_with_schedule "14-08-2021 07-19-01" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11827 GP_9READs_and_incubate_with_schedule "14-08-2021 11-03-32" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11842 GP_TRANSFERprotocol_with_schedule "14-08-2021 11-33-24" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11845 GP_9READs_and_incubate_with_schedule "14-08-2021 15-19-18" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11860 GP_TRANSFERprotocol_with_schedule "14-08-2021 15-51-19" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11863 GP_9READs_and_incubate_with_schedule "14-08-2021 20-29-35" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11881 GP_TRANSFERprotocol_with_schedule "14-08-2021 21-01-12" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11885 GP_9READs_and_incubate_with_schedule "15-08-2021 00-44-38" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11905 GP_TRANSFERprotocol_with_schedule "15-08-2021 01-16-15" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11908 GP_9READs_and_incubate_with_schedule "15-08-2021 05-00-10" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11923 GP_TRANSFERprotocol_with_schedule "15-08-2021 05-32-14" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11926 GP_9READs_and_incubate_with_schedule "15-08-2021 09-17-48" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11941 GP_TRANSFERprotocol_with_schedule "15-08-2021 09-49-51" Liconic.01_1_19 Liconic.01_1_19
11645 CultureBoxSmall_05 MediaBoxSmall_01 11944 GP_9READs_and_incubate_with_schedule "15-08-2021 13-36-53" Liconic.01_1_19 Liconic.01_1_19
