PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
11644 CultureBoxSmall_04 MediaBoxSmall_02 11644 GP_STARTprotocol_1of3_schedule "12-08-2021 14-29-15" PlateHotel.01_1_4 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11656 GP_13READs_and_incubate_with_schedule "12-08-2021 19-34-37" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11668 GP_TRANSFERprotocol_with_schedule "12-08-2021 20-04-30" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11671 GP_9READs_and_incubate_with_schedule "12-08-2021 23-49-30" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11686 GP_TRANSFERprotocol_with_schedule "13-08-2021 00-19-22" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11689 GP_9READs_and_incubate_with_schedule "13-08-2021 04-02-51" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11704 GP_TRANSFERprotocol_with_schedule "13-08-2021 04-34-37" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11707 GP_9READs_and_incubate_with_schedule "13-08-2021 08-20-40" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11722 GP_TRANSFERprotocol_with_schedule "13-08-2021 08-52-48" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11725 GP_9READs_and_incubate_with_schedule "13-08-2021 12-39-42" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11741 GP_TRANSFERprotocol_with_schedule "13-08-2021 13-10-42" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11743 GP_9READs_and_incubate_with_schedule "13-08-2021 16-53-11" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11762 GP_TRANSFERprotocol_with_schedule "13-08-2021 17-24-13" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11765 GP_9READs_and_incubate_with_schedule "13-08-2021 21-50-04" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11786 GP_TRANSFERprotocol_with_schedule "13-08-2021 22-22-04" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11789 GP_9READs_and_incubate_with_schedule "14-08-2021 02-05-19" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11804 GP_TRANSFERprotocol_with_schedule "14-08-2021 02-35-11" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11807 GP_9READs_and_incubate_with_schedule "14-08-2021 06-19-04" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11822 GP_TRANSFERprotocol_with_schedule "14-08-2021 06-50-37" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11825 GP_9READs_and_incubate_with_schedule "14-08-2021 10-33-27" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11840 GP_TRANSFERprotocol_with_schedule "14-08-2021 11-05-02" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11843 GP_9READs_and_incubate_with_schedule "14-08-2021 14-48-49" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11858 GP_TRANSFERprotocol_with_schedule "14-08-2021 15-20-49" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11861 GP_9READs_and_incubate_with_schedule "14-08-2021 20-01-38" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11878 GP_TRANSFERprotocol_with_schedule "14-08-2021 20-33-02" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11882 GP_9READs_and_incubate_with_schedule "15-08-2021 00-18-20" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11903 GP_TRANSFERprotocol_with_schedule "15-08-2021 00-50-21" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11906 GP_9READs_and_incubate_with_schedule "15-08-2021 04-31-46" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11921 GP_TRANSFERprotocol_with_schedule "15-08-2021 05-03-37" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11924 GP_9READs_and_incubate_with_schedule "15-08-2021 08-47-16" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11939 GP_TRANSFERprotocol_with_schedule "15-08-2021 09-19-19" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11942 GP_9READs_and_incubate_with_schedule "15-08-2021 13-08-20" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11957 GP_TRANSFERprotocol_with_schedule "15-08-2021 13-38-26" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11960 GP_9READs_and_incubate_with_schedule "15-08-2021 17-23-31" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11975 GP_TRANSFERprotocol_with_schedule "15-08-2021 18-50-21" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11978 GP_9READs_and_incubate_with_schedule "15-08-2021 22-34-42" Liconic.01_2_19 Liconic.01_2_19
11644 CultureBoxSmall_04 MediaBoxSmall_02 11995 GP_TRANSFERprotocol_with_schedule "15-08-2021 23-06-45" Liconic.01_2_19 Liconic.01_2_19
