PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
11647 CultureBoxSmall_07 MediaBoxSmall_01 11647 GP_STARTprotocol_1of3_schedule "12-08-2021 16-05-47" PlateHotel.02_1_1 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11659 GP_13READs_and_incubate_with_schedule "12-08-2021 20-59-33" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11674 GP_TRANSFERprotocol_with_schedule "12-08-2021 21-29-23" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11677 GP_9READs_and_incubate_with_schedule "13-08-2021 01-14-27" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11692 GP_TRANSFERprotocol_with_schedule "13-08-2021 01-44-14" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11695 GP_9READs_and_incubate_with_schedule "13-08-2021 05-30-04" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11710 GP_TRANSFERprotocol_with_schedule "13-08-2021 06-02-16" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11713 GP_9READs_and_incubate_with_schedule "13-08-2021 09-46-07" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11728 GP_TRANSFERprotocol_with_schedule "13-08-2021 10-18-15" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11731 GP_9READs_and_incubate_with_schedule "13-08-2021 13-58-07" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11746 GP_TRANSFERprotocol_with_schedule "13-08-2021 14-30-00" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11749 GP_9READs_and_incubate_with_schedule "13-08-2021 18-12-24" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11770 GP_TRANSFERprotocol_with_schedule "13-08-2021 18-42-52" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11774 GP_9READs_and_incubate_with_schedule "13-08-2021 23-12-52" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11792 GP_TRANSFERprotocol_with_schedule "13-08-2021 23-44-40" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11795 GP_9READs_and_incubate_with_schedule "14-08-2021 03-30-32" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11810 GP_TRANSFERprotocol_with_schedule "14-08-2021 04-00-19" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11813 GP_9READs_and_incubate_with_schedule "14-08-2021 07-45-51" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11828 GP_TRANSFERprotocol_with_schedule "14-08-2021 08-17-56" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11831 GP_9READs_and_incubate_with_schedule "14-08-2021 12-00-16" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11846 GP_TRANSFERprotocol_with_schedule "14-08-2021 12-30-15" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11849 GP_9READs_and_incubate_with_schedule "14-08-2021 16-13-58" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11864 GP_TRANSFERprotocol_with_schedule "14-08-2021 17-46-43" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11867 GP_9READs_and_incubate_with_schedule "14-08-2021 21-28-18" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11887 GP_TRANSFERprotocol_with_schedule "14-08-2021 22-00-16" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11891 GP_9READs_and_incubate_with_schedule "15-08-2021 01-42-53" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11909 GP_TRANSFERprotocol_with_schedule "15-08-2021 02-12-42" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11912 GP_9READs_and_incubate_with_schedule "15-08-2021 05-59-04" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11927 GP_TRANSFERprotocol_with_schedule "15-08-2021 06-31-19" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11930 GP_9READs_and_incubate_with_schedule "15-08-2021 10-12-33" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11945 GP_TRANSFERprotocol_with_schedule "15-08-2021 10-44-28" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11948 GP_9READs_and_incubate_with_schedule "15-08-2021 14-31-37" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11963 GP_TRANSFERprotocol_with_schedule "15-08-2021 15-01-59" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11966 GP_9READs_and_incubate_with_schedule "15-08-2021 19-43-24" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11981 GP_TRANSFERprotocol_with_schedule "15-08-2021 20-13-24" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 11984 GP_9READs_and_incubate_with_schedule "16-08-2021 00-00-09" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 12004 GP_TRANSFERprotocol_with_schedule "16-08-2021 00-31-41" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 12008 GP_9READs_and_incubate_with_schedule "16-08-2021 04-18-22" Liconic.01_1_20 Liconic.01_1_20
11647 CultureBoxSmall_07 MediaBoxSmall_01 12026 GP_TRANSFERprotocol_with_schedule "16-08-2021 04-48-24" Liconic.01_1_20 Liconic.01_1_20
