PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
17221 CultureBoxSmall_01 MediaBoxSmall_01 17221 GP_STARTprotocol_1of3_schedule "20-05-2022 11-31-58" PlateHotel.01_1_1 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17232 GP_13READs_and_incubate_with_schedule "20-05-2022 16-40-57" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17252 GP_TRANSFERprotocol_with_schedule "20-05-2022 17-11-31" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17254 GP_9READs_and_incubate_with_schedule "20-05-2022 20-57-50" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17270 GP_TRANSFERprotocol_with_schedule "20-05-2022 21-28-48" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17272 GP_9READs_and_incubate_with_schedule "21-05-2022 01-07-33" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17287 GP_TRANSFERprotocol_with_schedule "21-05-2022 01-37-35" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17290 GP_9READs_and_incubate_with_schedule "21-05-2022 05-22-45" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17305 GP_TRANSFERprotocol_with_schedule "21-05-2022 05-54-42" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17308 GP_9READs_and_incubate_with_schedule "21-05-2022 09-36-18" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17323 GP_TRANSFERprotocol_with_schedule "21-05-2022 10-07-59" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17326 GP_9READs_and_incubate_with_schedule "21-05-2022 13-53-50" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17341 GP_TRANSFERprotocol_with_schedule "21-05-2022 14-25-58" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17344 GP_9READs_and_incubate_with_schedule "21-05-2022 19-05-35" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17369 GP_TRANSFERprotocol_with_schedule "21-05-2022 19-35-41" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17373 GP_9READs_and_incubate_with_schedule "21-05-2022 23-17-15" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17388 GP_TRANSFERprotocol_with_schedule "21-05-2022 23-49-29" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17390 GP_9READs_and_incubate_with_schedule "22-05-2022 03-32-30" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17406 GP_TRANSFERprotocol_with_schedule "22-05-2022 04-04-23" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17408 GP_9READs_and_incubate_with_schedule "22-05-2022 07-48-08" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17424 GP_TRANSFERprotocol_with_schedule "22-05-2022 08-20-52" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17427 GP_9READs_and_incubate_with_schedule "22-05-2022 12-00-37" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17442 GP_TRANSFERprotocol_with_schedule "22-05-2022 12-31-53" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17444 GP_9READs_and_incubate_with_schedule "22-05-2022 17-19-58" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17462 GP_TRANSFERprotocol_with_schedule "22-05-2022 17-51-28" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17465 GP_9READs_and_incubate_with_schedule "22-05-2022 21-37-34" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17488 GP_TRANSFERprotocol_with_schedule "22-05-2022 22-07-27" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17492 GP_9READs_and_incubate_with_schedule "23-05-2022 01-53-41" Liconic.01_1_17 Liconic.01_1_17
17221 CultureBoxSmall_01 MediaBoxSmall_01 17507 GP_TRANSFERprotocol_with_schedule "23-05-2022 02-23-40" Liconic.01_1_17 Liconic.01_1_17
