PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
17229 CultureBoxSmall_09 MediaBoxSmall_01 17229 GP_STARTprotocol_3of3_schedule "20-05-2022 14-29-11" PlateHotel.01_1_3 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17251 GP_15READs_and_incubate_with_schedule "20-05-2022 20-26-04" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17267 GP_TRANSFERprotocol_with_schedule "20-05-2022 20-55-53" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17269 GP_9READs_and_incubate_with_schedule "21-05-2022 00-39-14" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17285 GP_TRANSFERprotocol_with_schedule "21-05-2022 01-09-04" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17288 GP_9READs_and_incubate_with_schedule "21-05-2022 04-54-08" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17303 GP_TRANSFERprotocol_with_schedule "21-05-2022 05-26-19" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17306 GP_9READs_and_incubate_with_schedule "21-05-2022 09-10-07" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17321 GP_TRANSFERprotocol_with_schedule "21-05-2022 09-42-04" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17324 GP_9READs_and_incubate_with_schedule "21-05-2022 13-25-29" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17339 GP_TRANSFERprotocol_with_schedule "21-05-2022 13-57-32" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17342 GP_9READs_and_incubate_with_schedule "21-05-2022 18-39-26" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17366 GP_TRANSFERprotocol_with_schedule "21-05-2022 19-11-22" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17370 GP_9READs_and_incubate_with_schedule "21-05-2022 22-57-28" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17386 GP_TRANSFERprotocol_with_schedule "21-05-2022 23-27-37" Liconic.01_1_21 Liconic.01_1_21
17229 CultureBoxSmall_09 MediaBoxSmall_01 17389 GP_9READs_and_incubate_with_schedule "22-05-2022 03-12-28" Liconic.01_1_21 Liconic.01_1_21
