PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
17227 CultureBoxSmall_07 MediaBoxSmall_01 17227 GP_STARTprotocol_1of3_schedule "20-05-2022 14-27-22" PlateHotel.01_1_1 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17249 GP_13READs_and_incubate_with_schedule "20-05-2022 19-29-28" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17263 GP_TRANSFERprotocol_with_schedule "20-05-2022 19-59-15" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17266 GP_9READs_and_incubate_with_schedule "20-05-2022 23-42-35" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17281 GP_TRANSFERprotocol_with_schedule "21-05-2022 00-12-24" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17284 GP_9READs_and_incubate_with_schedule "21-05-2022 03-55-56" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17299 GP_TRANSFERprotocol_with_schedule "21-05-2022 04-27-30" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17302 GP_9READs_and_incubate_with_schedule "21-05-2022 08-11-08" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17317 GP_TRANSFERprotocol_with_schedule "21-05-2022 08-43-00" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17320 GP_9READs_and_incubate_with_schedule "21-05-2022 12-26-33" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17335 GP_TRANSFERprotocol_with_schedule "21-05-2022 12-58-27" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17338 GP_9READs_and_incubate_with_schedule "21-05-2022 17-42-29" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17360 GP_TRANSFERprotocol_with_schedule "21-05-2022 18-12-23" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17364 GP_9READs_and_incubate_with_schedule "21-05-2022 21-58-32" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17382 GP_TRANSFERprotocol_with_schedule "21-05-2022 22-30-31" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17385 GP_9READs_and_incubate_with_schedule "22-05-2022 02-10-35" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17400 GP_TRANSFERprotocol_with_schedule "22-05-2022 02-42-34" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17403 GP_9READs_and_incubate_with_schedule "22-05-2022 06-25-49" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17418 GP_TRANSFERprotocol_with_schedule "22-05-2022 06-57-32" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17421 GP_9READs_and_incubate_with_schedule "22-05-2022 10-41-58" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17436 GP_TRANSFERprotocol_with_schedule "22-05-2022 11-14-01" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17439 GP_9READs_and_incubate_with_schedule "22-05-2022 14-55-51" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17454 GP_TRANSFERprotocol_with_schedule "22-05-2022 16-29-09" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17459 GP_9READs_and_incubate_with_schedule "22-05-2022 20-12-03" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17479 GP_TRANSFERprotocol_with_schedule "22-05-2022 20-42-10" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17483 GP_9READs_and_incubate_with_schedule "23-05-2022 00-28-32" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17501 GP_TRANSFERprotocol_with_schedule "23-05-2022 01-00-33" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17504 GP_9READs_and_incubate_with_schedule "23-05-2022 04-44-32" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17519 GP_TRANSFERprotocol_with_schedule "23-05-2022 05-14-30" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17522 GP_9READs_and_incubate_with_schedule "23-05-2022 09-00-53" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17537 GP_TRANSFERprotocol_with_schedule "23-05-2022 09-31-01" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17540 GP_9READs_and_incubate_with_schedule "23-05-2022 13-17-43" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17555 GP_TRANSFERprotocol_with_schedule "23-05-2022 13-47-45" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17558 GP_9READs_and_incubate_with_schedule "23-05-2022 18-30-45" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17573 GP_TRANSFERprotocol_with_schedule "23-05-2022 19-00-49" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17576 GP_9READs_and_incubate_with_schedule "23-05-2022 22-44-32" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17596 GP_TRANSFERprotocol_with_schedule "23-05-2022 23-14-31" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17600 GP_9READs_and_incubate_with_schedule "24-05-2022 02-58-53" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17618 GP_TRANSFERprotocol_with_schedule "24-05-2022 03-28-55" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17621 GP_9READs_and_incubate_with_schedule "24-05-2022 07-12-25" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17636 GP_TRANSFERprotocol_with_schedule "24-05-2022 07-42-24" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17639 GP_9READs_and_incubate_with_schedule "24-05-2022 11-26-28" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17654 GP_TRANSFERprotocol_with_schedule "24-05-2022 11-56-26" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17657 GP_9READs_and_incubate_with_schedule "24-05-2022 15-37-27" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17673 GP_TRANSFERprotocol_with_schedule "24-05-2022 16-53-12" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17676 GP_9READs_and_incubate_with_schedule "24-05-2022 20-33-51" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17691 GP_TRANSFERprotocol_with_schedule "24-05-2022 21-05-47" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17694 GP_9READs_and_incubate_with_schedule "25-05-2022 00-48-55" Liconic.01_1_20 Liconic.01_1_20
17227 CultureBoxSmall_07 MediaBoxSmall_01 17714 GP_TRANSFERprotocol_with_schedule "25-05-2022 01-20-30" Liconic.01_1_20 Liconic.01_1_20
