PlateName TipBox Media_TipBox Order Protocol datetime OldPlateInitialLocation PlateLocation
17228 CultureBoxSmall_08 MediaBoxSmall_02 17228 GP_STARTprotocol_2of3_schedule "20-05-2022 14-28-16" PlateHotel.01_1_2 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17250 GP_14READs_and_incubate_with_schedule "20-05-2022 19-57-45" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17265 GP_TRANSFERprotocol_with_schedule "20-05-2022 20-27-35" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17268 GP_9READs_and_incubate_with_schedule "21-05-2022 00-10-54" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17283 GP_TRANSFERprotocol_with_schedule "21-05-2022 00-40-46" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17286 GP_9READs_and_incubate_with_schedule "21-05-2022 04-24-08" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17301 GP_TRANSFERprotocol_with_schedule "21-05-2022 04-55-38" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17304 GP_9READs_and_incubate_with_schedule "21-05-2022 08-41-29" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17319 GP_TRANSFERprotocol_with_schedule "21-05-2022 09-13-43" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17322 GP_9READs_and_incubate_with_schedule "21-05-2022 12-55-02" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17337 GP_TRANSFERprotocol_with_schedule "21-05-2022 13-27-01" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17340 GP_9READs_and_incubate_with_schedule "21-05-2022 18-10-49" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17363 GP_TRANSFERprotocol_with_schedule "21-05-2022 18-42-58" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17367 GP_9READs_and_incubate_with_schedule "21-05-2022 22-26-51" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17384 GP_TRANSFERprotocol_with_schedule "21-05-2022 22-58-58" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17387 GP_9READs_and_incubate_with_schedule "22-05-2022 02-41-06" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17402 GP_TRANSFERprotocol_with_schedule "22-05-2022 03-14-00" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17405 GP_9READs_and_incubate_with_schedule "22-05-2022 06-54-07" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17420 GP_TRANSFERprotocol_with_schedule "22-05-2022 07-25-41" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17422 GP_9READs_and_incubate_with_schedule "22-05-2022 11-08-11" Liconic.01_2_20 Liconic.01_2_20
17228 CultureBoxSmall_08 MediaBoxSmall_02 17438 GP_TRANSFERprotocol_with_schedule "22-05-2022 11-40-06" Liconic.01_2_20 Liconic.01_2_20
